,Sample,Control,Drug,MID,start,start_vol,end,end_vol,duration,log_V_V0,log_V_V0_sm,log_V_V0_cen
212,HCI-003,0,Fulvestrant (40 mg/kg),306,1.0,74.06,26.0,406.78,25.0,2.4574822938698633,0.7085127349470791,1.7489695589227843
213,HCI-003,0,Fulvestrant (40 mg/kg),307,1.0,64.827,26.0,108.8415,25.0,0.7475620283933708,0.7085127349470791,0.03904929344629171
215,HCI-003,0,Fulvestrant (200 mg/kg),309,1.0,94.221,26.0,46.575,25.0,-1.0164928747406932,-0.9498772908744466,-0.06661558386624655
219,HCI-003,1,Vehicle,313,1.0,85.176,33.0,317.68,32.0,1.8990553806297297,2.589584921480986,-0.6905295408512564
220,HCI-003,1,Vehicle,314,1.0,68.85,33.0,980.1,32.0,3.831400396024255,2.589584921480986,1.241815474543269
221,HCI-003,1,Vehicle,315,1.0,52.0,33.0,188.0595,32.0,1.854605658930262,2.589584921480986,-0.7349792625507241
222,HCI-003,1,Vehicle,344,1.0,68.75,33.0,470.01599999999996,32.0,2.7732782503396987,2.589584921480986,0.1836933288587126
223,HCI-011,0,Fulvestrant (40 mg/kg),316,1.0,106.624,33.0,322.752,32.0,1.597893824591776,1.9900259803255227,-0.3921321557337467
224,HCI-011,0,Fulvestrant (40 mg/kg),317,1.0,138.6,33.0,520.536,32.0,1.909070685541327,1.9900259803255227,-0.08095529478419561
225,HCI-011,0,Fulvestrant (40 mg/kg),318,1.0,112.21600000000001,33.0,855.432,32.0,2.9303747833670557,1.9900259803255227,0.940348803041533
226,HCI-011,0,Fulvestrant (40 mg/kg),319,1.0,207.831,33.0,998.3505,32.0,2.264135542392398,1.9900259803255227,0.2741095620668754
227,HCI-011,0,Fulvestrant (40 mg/kg),320,1.0,95.992,26.0,228.09599999999998,25.0,1.2486550657350555,1.9900259803255227,-0.7413709145904672
228,HCI-011,0,Fulvestrant (200 mg/kg),321,1.0,137.3125,33.0,116.05799999999999,32.0,-0.24261699205205034,-0.1279728488342356,-0.11464414321781474
229,HCI-011,0,Fulvestrant (200 mg/kg),322,1.0,160.55,33.0,213.3625,32.0,0.41028396930820926,-0.1279728488342356,0.5382568181424449
230,HCI-011,0,Fulvestrant (200 mg/kg),323,1.0,90.584,33.0,90.944,32.0,0.005722212502823459,-0.1279728488342356,0.13369506133705905
231,HCI-011,0,Fulvestrant (200 mg/kg),324,1.0,150.282,33.0,89.376,32.0,-0.749712837215126,-0.1279728488342356,-0.6217399883808905
232,HCI-011,0,Fulvestrant (200 mg/kg),325,1.0,93.775,33.0,89.7345,32.0,-0.06354059671503433,-0.1279728488342356,0.06443225211920127
233,HCI-011,1,Vehicle,326,1.0,98.696,33.0,2378.475,32.0,4.5909014354658835,4.102609595677978,0.48829183978790525
234,HCI-011,1,Vehicle,327,1.0,141.398,24.0,2019.0445,23.0,3.8358390889585396,4.102609595677978,-0.2667705067194386
235,HCI-011,1,Vehicle,328,1.0,130.696,24.0,2097.2,23.0,4.004177558266989,4.102609595677978,-0.09843203741098883
236,HCI-011,1,Vehicle,329,1.0,126.852,33.0,2001.024,32.0,3.9795203000205013,4.102609595677978,-0.12308929565747695
237,HCI-011,1,Vehicle,350,1.0,98.696,33.0,2378.475,32.0,4.5909014354658835,4.102609595677978,0.48829183978790525
238,HCI-011,1,Vehicle,351,1.0,141.398,24.0,2019.0445,23.0,3.8358390889585396,4.102609595677978,-0.2667705067194386
239,HCI-011,1,Vehicle,352,1.0,130.696,24.0,2097.2,23.0,4.004177558266989,4.102609595677978,-0.09843203741098883
240,HCI-011,1,Vehicle,353,1.0,126.852,33.0,2001.024,32.0,3.9795203000205013,4.102609595677978,-0.12308929565747695
241,HCI-017,0,Fulvestrant (40 mg/kg),330,1.0,65.0,33.0,69.62899999999999,32.0,0.09924858566744679,-0.3634122411663723,0.46266082683381904
242,HCI-017,0,Fulvestrant (40 mg/kg),331,1.0,57.6,33.0,32.49,32.0,-0.8260730680001913,-0.3634122411663723,-0.46266082683381904
243,HCI-017,0,Fulvestrant (200 mg/kg),332,1.0,63.36,33.0,0.5,32.0,-6.985500430304885,-4.303556955059225,-2.68194347524566
244,HCI-017,0,Fulvestrant (200 mg/kg),333,1.0,81.12,33.0,0.5,32.0,-7.341985747228616,-4.303556955059225,-3.038428792169391
245,HCI-017,0,Fulvestrant (200 mg/kg),334,1.0,79.768,33.0,35.301,32.0,-1.176101053629098,-4.303556955059225,3.1274559014301273
246,HCI-017,0,Fulvestrant (200 mg/kg),335,1.0,80.19,33.0,24.5,32.0,-1.7106405890743013,-4.303556955059225,2.592916365984924
247,HCI-017,1,Vehicle,336,1.0,43.218,33.0,81.12,32.0,0.9084253422179739,1.2498476896843644,-0.34142234746639055
248,HCI-017,1,Vehicle,337,1.0,55.016000000000005,33.0,130.977,32.0,1.2513903361031684,1.2498476896843644,0.0015426464188039724
249,HCI-017,1,Vehicle,338,1.0,74.36,33.0,223.81799999999998,32.0,1.589727390731951,1.2498476896843644,0.33987970104758647
250,HCI-003,0,Fulvestrant,339,1.0,94.221,33.0,37.2645,32.0,-1.3382467416173507,-2.285135898857397,0.9468891572400462
251,HCI-003,0,Fulvestrant,340,1.0,115.351,33.0,0.5,32.0,-7.84988670085056,-2.285135898857397,-5.5647508019931635
252,HCI-003,0,Fulvestrant,341,1.0,62.426,33.0,23.328000000000003,32.0,-1.4200844020445713,-2.285135898857397,0.8650514968128256
253,HCI-003,0,Fulvestrant,342,1.0,70.0,33.0,62.775,32.0,-0.15716479856082885,-2.285135898857397,2.127971100296568
254,HCI-003,0,Fulvestrant,343,1.0,81.9315,33.0,51.842,32.0,-0.6602968512136738,-2.285135898857397,1.6248390476437231
255,HCI-011,0, Fulvestrant ,345,1.0,137.3125,33.0,116.05799999999999,32.0,-0.24261699205205034,-0.1279728488342356,-0.11464414321781474
256,HCI-011,0, Fulvestrant ,346,1.0,160.55,33.0,213.3625,32.0,0.41028396930820926,-0.1279728488342356,0.5382568181424449
257,HCI-011,0, Fulvestrant ,347,1.0,90.584,33.0,90.944,32.0,0.005722212502823459,-0.1279728488342356,0.13369506133705905
258,HCI-011,0, Fulvestrant ,348,1.0,150.282,33.0,89.376,32.0,-0.749712837215126,-0.1279728488342356,-0.6217399883808905
259,HCI-011,0, Fulvestrant ,349,1.0,93.775,33.0,89.7345,32.0,-0.06354059671503433,-0.1279728488342356,0.06443225211920127
260,HCI-043,0,AC-T,354,1.0,107.21700000000001,25.0,130.696,24.0,0.2856813143361528,1.5042271248046535,-1.2185458104685007
261,HCI-043,0,AC-T,355,1.0,85.6745,32.0,515.0,31.0,2.5876346600433835,1.5042271248046535,1.08340753523873
262,HCI-043,0,AC-T,356,1.0,84.27,32.0,158.4375,31.0,0.9108228118178731,1.5042271248046535,-0.5934043129867804
263,HCI-043,0,AC-T,357,1.0,102.85,32.0,166.093,31.0,0.691449478244836,1.5042271248046535,-0.8127776465598174
264,HCI-043,0,AC-T,358,1.0,79.3305,32.0,655.0,31.0,3.0455473595810223,1.5042271248046535,1.5413202347763688
265,HCI-043,1,Vehicle,359,1.0,86.022,32.0,819.3465,31.0,3.2516961145126233,3.140122202723657,0.11157391178896647
266,HCI-043,1,Vehicle,360,1.0,84.564,32.0,1274.876,31.0,3.9141695009657176,3.140122202723657,0.7740472982420608
267,HCI-043,1,Vehicle,361,1.0,87.725,32.0,1073.152,31.0,3.6127225793605593,3.140122202723657,0.47260037663690246
268,HCI-043,1,Vehicle,362,1.0,87.725,32.0,1303.0875,31.0,3.89280210870316,3.140122202723657,0.7526799059795031
269,HCI-043,1,Vehicle,368,1.0,117.2115,22.0,564.54,21.0,2.2679616813570846,3.140122202723657,-0.8721605213665722
270,HCI-043,1,Vehicle,369,1.0,86.2125,22.0,618.246,21.0,2.8422120337517014,3.140122202723657,-0.29791016897195544
271,HCI-043,1,Vehicle,370,1.0,98.78399999999999,22.0,571.438,21.0,2.5322476839232353,3.140122202723657,-0.6078745188004215
272,HCI-043,1,Vehicle,371,1.0,99.238,22.0,694.575,21.0,2.8071659192151763,3.140122202723657,-0.3329562835084805
273,HCI-043,0,Enzalutamide,372,1.0,94.221,22.0,222.95,21.0,1.2425996506315735,1.6710462887930908,-0.4284466381615173
274,HCI-043,0,Enzalutamide,373,1.0,127.008,22.0,389.8035,21.0,1.617827671880842,1.6710462887930908,-0.05321861691224883
275,HCI-043,0,Enzalutamide,374,1.0,157.115,22.0,580.0,21.0,1.8842319768165101,1.6710462887930908,0.2131856880234193
276,HCI-043,0,Enzalutamide,375,1.0,103.96799999999999,22.0,398.8,21.0,1.9395258558434374,1.6710462887930908,0.2684795670503466
277,HCI-043,0,Cabozantinib,376,1.0,99.238,22.0,226.4825,21.0,1.1904350142807507,0.5385829673936928,0.6518520468870579
278,HCI-043,0,Cabozantinib,377,1.0,86.2125,22.0,100.92,21.0,0.22724314464960169,0.5385829673936928,-0.3113398227440911
279,HCI-043,0,Cabozantinib,378,1.0,93.31200000000001,22.0,109.8,21.0,0.23474352445298605,0.5385829673936928,-0.30383944294070675
280,HCI-043,0,Cabozantinib,379,1.0,81.12,22.0,114.87299999999999,21.0,0.5019101861914328,0.5385829673936928,-0.03667278120226003
281,HCI-043,0,Talazoparib,380,1.0,88.93799999999999,22.0,108.9,21.0,0.29213208660180834,0.034805669834379396,0.25732641676742896
282,HCI-043,0,Talazoparib,381,1.0,87.079,22.0,63.6265,21.0,-0.452697076719658,0.034805669834379396,-0.48750274655403736
283,HCI-043,0,Talazoparib,382,1.0,105.96600000000001,22.0,101.3375,21.0,-0.06443329624796916,0.034805669834379396,-0.09923896608234856
284,HCI-043,0,Talazoparib,383,1.0,111.6,22.0,143.65,21.0,0.3642209657033364,0.034805669834379396,0.329415295868957
285,HCI-051,0,AC-T,384,1.0,96.15787214335708,32.0,703.442033965688,31.0,2.870954668914082,2.7346831237393574,0.13627154517472473
286,HCI-051,0,AC-T,385,1.0,121.96413957609501,32.0,749.368244979266,31.0,2.619217821017749,2.7346831237393574,-0.1154653027216086
287,HCI-051,0,AC-T,386,1.0,106.493278549512,32.0,803.3127224359199,31.0,2.9151993494219544,2.7346831237393574,0.18051622568259695
288,HCI-051,0,AC-T,387,1.0,101.131555185255,32.0,830.314830753094,31.0,3.0374252484915187,2.7346831237393574,0.30274212475216133
289,HCI-051,0,AC-T,388,1.0,74.2531545457814,32.0,348.49615871800796,31.0,2.230618530851483,2.7346831237393574,-0.5040645928878744
290,HCI-051,1,Vehicle,394,1.0,131.720430107527,32.0,2162.08837365591,31.0,4.0368744602917666,4.12122174067427,-0.08434728038250316
291,HCI-051,1,Vehicle,395,1.0,112.248563218391,32.0,2161.1628661475697,31.0,4.267038914701986,4.12122174067427,0.14581717402771588
292,HCI-051,1,Vehicle,397,1.0,131.439446607341,32.0,2399.0327794772,31.0,4.189982653783573,4.12122174067427,0.06876091310930299
293,HCI-051,1,Vehicle,398,1.0,124.59156006674101,32.0,1981.0553392658499,31.0,3.9909909339197527,4.12122174067427,-0.13023080675451704
