,MID,Sample,Drug,start_vol,end_vol,duration,V_V0,log(V_V0+1),log(V_V0+1)_sm,log(V_V0+1)_cen
215,234,HCI-003,Fulvestrant (200 mg/kg),94.221,46.575,25.0,0.4943165536345401,0.579485798718202,0.579485798718202,0.0
216,238,HCI-003,Vehicle,85.176,225.504,25.0,2.647506339814032,1.8669104857265288,2.4015493261719087,-0.5346388404453799
217,239,HCI-003,Vehicle,68.85,458.1185,25.0,6.653863471314452,2.9361881666172884,2.4015493261719087,0.5346388404453797
218,241,HCI-011,Fulvestrant (40 mg/kg),106.624,279.7725,37.0,2.6239167542016806,1.8575498152959025,2.2839715843844566,-0.4264217690885541
219,242,HCI-011,Fulvestrant (40 mg/kg),138.6,453.87,37.0,3.2746753246753246,2.0958148468362237,2.2839715843844566,-0.18815673754823292
220,243,HCI-011,Fulvestrant (40 mg/kg),112.216,831.67,37.0,7.411331717402153,3.072334232108574,2.2839715843844566,0.7883626477241172
221,244,HCI-011,Fulvestrant (40 mg/kg),207.831,1086.532,37.0,5.227959255356516,2.6387595060278395,2.2839715843844566,0.3547879216433829
222,245,HCI-011,Fulvestrant (40 mg/kg),95.992,228.096,25.0,2.376198016501375,1.755399521653744,2.2839715843844566,-0.5285720627307127
223,246,HCI-011,Fulvestrant (200 mg/kg),137.3125,255.792,37.0,1.8628456986800181,1.5174499142254496,1.0907287294325747,0.4267211847928749
224,247,HCI-011,Fulvestrant (200 mg/kg),160.55,176.6205,37.0,1.1000965431329803,1.0704556512712424,1.0907287294325747,-0.02027307816133228
225,248,HCI-011,Fulvestrant (200 mg/kg),90.584,99.825,37.0,1.1020158085313079,1.071773519349549,1.0907287294325747,-0.018955210083025698
226,249,HCI-011,Fulvestrant (200 mg/kg),150.282,92.3355,37.0,0.6144148999880225,0.6910113947449846,1.0907287294325747,-0.3997173346875901
227,250,HCI-011,Fulvestrant (200 mg/kg),93.775,107.648,37.0,1.1479392162090107,1.1029531675716475,1.0907287294325747,0.012224438139072813
228,251,HCI-011,Vehicle,98.696,3021.975,37.0,30.619022047499392,4.982720841804346,4.331334733940539,0.6513861078638072
229,252,HCI-011,Vehicle,141.398,2019.0445,23.0,14.27915882827197,3.9334932149831983,4.331334733940539,-0.3978415189573403
230,253,HCI-011,Vehicle,130.696,2097.2,23.0,16.04639774744445,4.091394995370219,4.331334733940539,-0.23993973857031925
231,254,HCI-011,Vehicle,126.852,2402.816,37.0,18.941885031375143,4.3177298836043905,4.331334733940539,-0.013604850336148111
232,255,HCI-017,Fulvestrant (40 mg/kg),65.0,43.218,46.0,0.6648923076923078,0.7354288606700838,1.1920749710251555,-0.45664611035507163
233,256,HCI-017,Fulvestrant (40 mg/kg),57.6,123.008,46.0,2.1355555555555554,1.648721081380227,1.1920749710251555,0.45664611035507163
234,257,HCI-017,Fulvestrant (200 mg/kg),63.36,0.5,46.0,0.007891414141414142,0.011340217490483974,0.06566292921531557,-0.05432271172483159
235,258,HCI-017,Fulvestrant (200 mg/kg),81.12,0.5,46.0,0.006163708086785009,0.008865058254759887,0.06566292921531557,-0.05679787096055568
236,259,HCI-017,Fulvestrant (200 mg/kg),79.768,1.0,46.0,0.012536355430749173,0.017973709338523405,0.06566292921531557,-0.04768921987679216
237,260,HCI-017,Fulvestrant (200 mg/kg),80.19,13.5,46.0,0.16835016835016836,0.224472731777495,0.06566292921531557,0.15880980256217941
238,261,HCI-017,Vehicle,43.218,249.444,46.0,5.7717617659308615,2.7595312193712096,2.371128799498264,0.38840241987294544
239,262,HCI-017,Vehicle,55.016,172.8265,46.0,3.141386142213175,2.050113725645231,2.371128799498264,-0.3210150738530331
240,263,HCI-017,Vehicle,74.36,292.7825,46.0,3.937365519096289,2.303741453478352,2.371128799498264,-0.06738734601991236
