Study,Group,Drug,Control,MID,V0,V,duration,V/V0,V/V0_sm,V/V0_cen,C0,V/C0,V/C0_sm,V/C0_cen,lg_V/C0,lg_V/C0_sm,lg_V/C0_cen,log_V/V0,log_V/V0_sm,log_V/V0_cen
J000101173,Group 2 Docetaxel,Docetaxel,0.0,173-15,123.37,162.75,28.0,1.3192023992866986,2.140754282833234,-0.8215518835465354,123.99222222222222,1.3125823304329125,2.20302348713629,-0.8904411567033774,0.27199644146521196,0.5298359471812218,-0.2578395057160099,0.3996659277781587,0.945652918281283,-0.5459869905031243
J000101173,Group 2 Docetaxel,Docetaxel,0.0,173-27,68.92,77.5,28.0,1.1244921648287869,2.140754282833234,-1.016262118004447,123.99222222222222,0.6250392049680535,2.20302348713629,-1.5779842821682364,-0.4699409032641654,0.5298359471812218,-0.9997768504453872,0.16927360882401393,0.945652918281283,-0.7763793094572691
J000101173,Group 2 Docetaxel,Docetaxel,0.0,173-31,102.5,118.65,28.0,1.1575609756097562,2.140754282833234,-0.9831933072234778,123.99222222222222,0.9569148602510911,2.20302348713629,-1.2461086268851989,-0.04404085674169407,0.5298359471812218,-0.573876803922916,0.21108819080113977,0.945652918281283,-0.7345647274801432
J000101173,Group 2 Docetaxel,Docetaxel,0.0,173-41,212.11,738.91,28.0,3.4836169911838195,2.140754282833234,1.3428627083505855,123.99222222222222,5.959325405715412,2.20302348713629,3.756301918579122,1.7849572877106297,0.5298359471812218,1.2551213405294077,1.8005860144951347,0.945652918281283,0.8549330962138517
J000101173,Group 2 Docetaxel,Docetaxel,0.0,173-50,85.03,161.27,28.0,1.8966247206868165,2.140754282833234,-0.24412956214641746,123.99222222222222,1.3006460978735226,2.20302348713629,-0.9023773892627673,0.26286113936895766,0.5298359471812218,-0.2669748078122642,0.923434245346927,0.945652918281283,-0.022218672934355976
J000100675,Group 3 IV Cisplatin,Cisplatin,0.0,675_10,243.13,873.7,27.0,3.5935507753053924,3.914737349920256,-0.32118657461486366,138.88333333333333,6.290891635665427,3.714150747848096,2.5767408878173312,1.839102815143943,1.234625388781573,0.60447742636237,1.8454100708550505,1.8629533551686108,-0.017543284313560337
J000100675,Group 3 IV Cisplatin,Cisplatin,0.0,675_12,151.12,585.05,27.0,3.871426680783483,3.914737349920256,-0.04331066913677306,138.88333333333333,4.212528501140046,3.714150747848096,0.4983777532919498,1.4380630615048609,1.234625388781573,0.20343767272328783,1.9528653198563326,1.8629533551686108,0.08991196468772178
J000100675,Group 3 IV Cisplatin,Cisplatin,0.0,675_24,95.85,301.26,27.0,3.1430359937402192,3.914737349920256,-0.7717013561800368,138.88333333333333,2.169158766350654,3.714150747848096,-1.544991981497442,0.774339427114563,1.234625388781573,-0.46028596166700997,1.6521587938335074,1.8629533551686108,-0.21079456133510344
J000100675,Group 3 IV Cisplatin,Cisplatin,0.0,675_29,157.6,513.03,27.0,3.2552664974619288,3.914737349920256,-0.6594708524583273,138.88333333333333,3.693963758550342,3.714150747848096,-0.020186989297753755,1.3067000708329661,1.234625388781573,0.07207468205139311,1.702775656702278,1.8629533551686108,-0.16017769846633279
J000100675,Group 3 IV Cisplatin,Cisplatin,0.0,675_31,186.41,614.48,27.0,3.296389678665308,3.914737349920256,-0.618347671254948,138.88333333333333,4.424432977319094,3.714150747848096,0.7102822294709976,1.4871421295303207,1.234625388781573,0.25251674074874764,1.7208867990282668,1.8629533551686108,-0.14206655614034402
J000100675,Group 3 IV Cisplatin,Cisplatin,0.0,675_34,107.04,447.35,27.0,4.179278774289985,3.914737349920256,0.26454142436972905,138.88333333333333,3.2210488419536785,3.714150747848096,-0.4931019058944175,1.169707033833499,1.234625388781573,-0.06491835494807408,2.0632539952891062,1.8629533551686108,0.20030064012049542
J000100675,Group 3 IV Cisplatin,Cisplatin,0.0,675_37,157.54,515.63,27.0,3.2730100291989337,3.914737349920256,-0.6417273207213223,138.88333333333333,3.7126845073802954,3.714150747848096,-0.001466240467800528,1.311755201851521,1.234625388781573,0.07712981306994804,1.7106180231139314,1.8629533551686108,-0.15233533205467942
J000100675,Group 3 IV Cisplatin,Cisplatin,0.0,675_4,138.13,348.92,27.0,2.5260262071961197,3.914737349920256,-1.3887111427241363,138.88333333333333,2.5123244929797193,3.714150747848096,-1.2018262548683767,0.9212084174049118,1.234625388781573,-0.31341697137666125,1.3368696069780959,1.8629533551686108,-0.526083748190515
J000100675,Group 3 IV Cisplatin,Cisplatin,0.0,675_46,80.08,775.75,27.0,9.687187812187812,3.914737349920256,5.772450462267556,138.88333333333333,5.585623424936998,3.714150747848096,1.8714726770889016,1.7201960511683836,1.234625388781573,0.48557066238681057,3.2760779124674504,1.8629533551686108,1.4131245572988396
J000100675,Group 3 IV Cisplatin,Cisplatin,0.0,675_5,74.79,190.14,27.0,2.542318491776975,3.914737349920256,-1.372418858143281,138.88333333333333,1.3690627625105003,3.714150747848096,-2.345087985337596,0.3141263907707782,1.234625388781573,-0.9204989980107948,1.3461447768907326,1.8629533551686108,-0.5168085782778782
J000100675,Group 3 IV Cisplatin,Cisplatin,0.0,675_55,137.73,508.86,27.0,3.6946199085166636,3.914737349920256,-0.22011744140359246,138.88333333333333,3.663938557542302,3.714150747848096,-0.050212190305793936,1.2985386774415577,1.234625388781573,0.06391328865998469,1.8854259518399656,1.8629533551686108,0.022472596671354816
J000100675,Group 1 IV D5W,D5W,1.0,675_27,177.42,857.11,27.0,4.830966069214294,9.39849800396217,-4.567531934747875,138.88333333333333,6.171438857554302,8.083003320132805,-1.9115644625785029,1.8199320129266983,2.063599983149201,-0.24366797022250286,2.2723117198889757,3.076157626216615,-0.8038459063276391
J000100675,Group 1 IV D5W,D5W,1.0,675_3,180.52,865.71,27.0,4.795645911810325,9.39849800396217,-4.602852092151844,138.88333333333333,6.233361334453379,8.083003320132805,-1.8496419856794262,1.8299157273406377,2.063599983149201,-0.23368425580856345,2.2617251407926102,3.076157626216615,-0.8144324854240046
J000100675,Group 1 IV D5W,D5W,1.0,675_38,106.8,1153.61,27.0,10.801591760299624,9.39849800396217,1.403093756337455,138.88333333333333,8.306324252970118,8.083003320132805,0.22332093283731247,2.117017182848957,2.063599983149201,0.05341719969975589,3.4331720235240373,3.076157626216615,0.35701439730742246
J000100675,Group 1 IV D5W,D5W,1.0,675_43,143.78,802.41,27.0,5.580817916260954,9.39849800396217,-3.8176800877012154,138.88333333333333,5.777583103324133,8.083003320132805,-2.305420216808672,1.7539854470221254,2.063599983149201,-0.3096145361270757,2.480476576760472,3.076157626216615,-0.5956810494561426
J000100675,Group 1 IV D5W,D5W,1.0,675_49,158.04,1329.74,27.0,8.41394583649709,9.39849800396217,-0.984552167465079,138.88333333333333,9.574510980439218,8.083003320132805,1.4915076603064126,2.2591044612234783,2.063599983149201,0.19550447807427718,3.0727825310056143,3.076157626216615,-0.003375095211000545
J000100675,Group 1 IV D5W,D5W,1.0,675_51,74.76,1001.39,27.0,13.394729802033172,9.39849800396217,3.996231798071003,138.88333333333333,7.210296411856475,8.083003320132805,-0.8727069082763306,1.975510061666305,2.063599983149201,-0.08808992148289607,3.7435935743731097,3.076157626216615,0.6674359481564949
J000100675,Group 1 IV D5W,D5W,1.0,675_53,72.99,1135.16,27.0,15.552267433895056,9.39849800396217,6.153769429932886,138.88333333333333,8.173478939157567,8.083003320132805,0.09047561902476176,2.100894636983174,2.063599983149201,0.0372946538339729,3.959053027472298,3.076157626216615,0.8828954012556833
J000100675,Group 1 IV D5W,D5W,1.0,675_58,106.8,1660.08,27.0,15.5438202247191,9.39849800396217,6.145322220756931,138.88333333333333,11.953054122164886,8.083003320132805,3.8700508020320807,2.4809868208003327,2.063599983149201,0.4173868376511316,3.9582692152306387,3.076157626216615,0.8821115890140239
J000100675,Group 1 IV D5W,D5W,1.0,675_9,228.84,1298.14,27.0,5.6726970809299075,9.39849800396217,-3.7258009230322617,138.88333333333333,9.346981879275173,8.083003320132805,1.2639785591423678,2.2350534975310987,2.063599983149201,0.1714535143818976,2.504034826901776,3.076157626216615,-0.572122799314839
J000100675,Group 2 IV Docetaxel,Docetaxel,0.0,675_16,181.46,71.63,27.0,0.3947426430067232,0.34166361728280836,0.05307902572391482,138.88333333333333,0.5157566302652106,0.33986013986013985,0.17589649040507072,-0.6621202715337463,-1.1663093357674041,0.5041890642336578,-1.3410157166970336,-1.5958900308752233,0.25487431417818973
J000100675,Group 2 IV Docetaxel,Docetaxel,0.0,675_20,97.61,26.37,27.0,0.2701567462350169,0.34166361728280836,-0.07150687104779146,138.88333333333333,0.18987159486379457,0.33986013986013985,-0.14998854499634529,-1.6614072517949108,-1.1663093357674041,-0.49509791602750663,-1.8881313861284528,-1.5958900308752233,-0.2922413552532295
J000100675,Group 2 IV Docetaxel,Docetaxel,0.0,675_22,137.38,64.26,27.0,0.4677536759353618,0.34166361728280836,0.12609005865255346,138.88333333333333,0.4626905076203049,0.33986013986013985,0.12283036776016504,-0.7706968984723935,-1.1663093357674041,0.3956124372950106,-1.096179103670627,-1.5958900308752233,0.4997109272045963
J000100675,Group 2 IV Docetaxel,Docetaxel,0.0,675_32,242.11,84.69,27.0,0.3497996778323902,0.34166361728280836,0.008136060549581825,138.88333333333333,0.6097923916956678,0.33986013986013985,0.26993225183552794,-0.4946367212265985,-1.1663093357674041,0.6716726145408056,-1.5153991343580056,-1.5958900308752233,0.08049089651721775
J000100675,Group 2 IV Docetaxel,Docetaxel,0.0,675_36,100.25,22.08,27.0,0.22024937655860347,0.34166361728280836,-0.1214142407242049,138.88333333333333,0.15898235929437177,0.33986013986013985,-0.1808777805657681,-1.8389620307512116,-1.1663093357674041,-0.6726526949838074,-2.1827901594514763,-1.5958900308752233,-0.586900128576253
J000100675,Group 2 IV Docetaxel,Docetaxel,0.0,675_40,146.09,31.07,27.0,0.21267711684578,0.34166361728280836,-0.12898650043702836,138.88333333333333,0.22371294851794074,0.33986013986013985,-0.11614719134219911,-1.49739152875515,-1.1663093357674041,-0.3310821929877459,-2.2332632810955984,-1.5958900308752233,-0.637373250220375
J000100675,Group 2 IV Docetaxel,Docetaxel,0.0,675_44,74.12,28.48,27.0,0.3842417701025364,0.34166361728280836,0.04257815281972804,138.88333333333333,0.20506420256810273,0.33986013986013985,-0.13479593729203712,-1.584432165616331,-1.1663093357674041,-0.4181228298489268,-1.3799137350608681,-1.5958900308752233,0.21597629581435518
J000100675,Group 2 IV Docetaxel,Docetaxel,0.0,675_52,78.42,36.73,27.0,0.46837541443509306,0.34166361728280836,0.1267117971522847,138.88333333333333,0.26446657866314655,0.33986013986013985,-0.07539356119699331,-1.33004039232853,-1.1663093357674041,-0.16373105656112585,-1.0942627457849319,-1.5958900308752233,0.5016272850902914
J000100675,Group 2 IV Docetaxel,Docetaxel,0.0,675_54,134.25,50.1,27.0,0.37318435754189944,0.34166361728280836,0.03152074025909107,138.88333333333333,0.3607344293771751,0.33986013986013985,0.02087428951703524,-1.0196132440692869,-1.1663093357674041,0.14669609169811726,-1.4220395796775667,-1.5958900308752233,0.17385045119765663
J000100675,Group 2 IV Docetaxel,Docetaxel,0.0,675_57,175.63,49.91,27.0,0.2841769629334396,0.34166361728280836,-0.05748665434936878,138.88333333333333,0.3593663746549862,0.33986013986013985,0.019506234794846367,-1.0234128686785882,-1.1663093357674041,0.14289646708881598,-1.8151384889652846,-1.5958900308752233,-0.21924845809006133
J000100675,Group 2 IV Docetaxel,Docetaxel,0.0,675_59,161.86,53.89,27.0,0.3329420486840479,0.34166361728280836,-0.008721568598760443,138.88333333333333,0.38802352094083764,0.33986013986013985,0.04816338108069779,-0.9466893202147008,-1.1663093357674041,0.21962001555270338,-1.5866570087376095,-1.5958900308752233,0.009233022137613789
J000103634,Group 3: Cisplatin,Cisplatin,0.0,215-23,156.28,1881.86,28.0,12.041592014333247,13.653587692625372,-1.611995678292125,133.69666666666666,14.075594006332743,11.531293890814197,2.5443001155185456,2.6444423760718423,2.3795355651924432,0.26490681087939905,3.5899542377613862,3.6588130107630388,-0.06885877300165255
J000103634,Group 3: Cisplatin,Cisplatin,0.0,215-25,121.75,1022.61,28.0,8.399260780287474,13.653587692625372,-5.254326912337898,133.69666666666666,7.648732204742078,11.531293890814197,-3.882561686072119,2.034539909234244,2.3795355651924432,-0.34499565595819925,3.070262361755444,3.6588130107630388,-0.5885506490075949
J000103634,Group 3: Cisplatin,Cisplatin,0.0,215-37,126.0,2285.05,28.0,18.135317460317463,13.653587692625372,4.481729767692091,133.69666666666666,17.091301204218507,11.531293890814197,5.560007313404309,2.8385696325684155,2.3795355651924432,0.4590340673759723,4.180730094919404,3.6588130107630388,0.5219170841563656
J000103634,Group 3: Cisplatin,Cisplatin,0.0,215-39,78.62,1096.47,28.0,13.946451284660391,13.653587692625372,0.2928635920350189,133.69666666666666,8.201176793238426,11.531293890814197,-3.330117097575771,2.1042776553439757,2.3795355651924432,-0.27525790984846754,3.8018261656637,3.6588130107630388,0.14301315490066102
J000103634,Group 3: Cisplatin,Cisplatin,0.0,215-42,88.22,982.5,28.0,11.136930401269554,13.653587692625372,-2.516657291355818,133.69666666666666,7.348724725124037,11.531293890814197,-4.18256916569016,1.9945267913848563,2.3795355651924432,-0.3850087738075869,3.477279741828476,3.6588130107630388,-0.18153326893456256
J000103634,Group 3: Cisplatin,Cisplatin,0.0,215-43,134.68,862.72,28.0,6.405702405702406,13.653587692625372,-7.247885286922966,133.69666666666666,6.452816076192376,11.531293890814197,-5.078477814621821,1.864516636485273,2.3795355651924432,-0.5150189287071703,2.6793567753542122,3.6588130107630388,-0.9794562354088265
J000103634,Group 3: Cisplatin,Cisplatin,0.0,215-46,91.88,2322.33,28.0,25.27568567696996,13.653587692625372,11.622097984344588,133.69666666666666,17.370141364780974,11.531293890814197,5.838847473966776,2.8547527186643973,2.3795355651924432,0.47521715347195403,4.659678324873073,3.6588130107630388,1.000865314110034
J000103634,Group 3: Cisplatin,Cisplatin,0.0,215-51,85.73,1481.34,28.0,17.27913215910416,13.653587692625372,3.6255444664787895,133.69666666666666,11.079857388616022,11.531293890814197,-0.45143650219817566,2.405128810172769,2.3795355651924432,0.025593244980325558,4.11095885514351,3.6588130107630388,0.4521458443804711
J000103634,Group 3: Cisplatin,Cisplatin,0.0,215-52,189.08,1940.38,28.0,10.262217050983711,13.653587692625372,-3.391370641641661,133.69666666666666,14.513301254082627,11.531293890814197,2.98200736326843,2.675065556806218,2.3795355651924432,0.2955299916137748,3.3592705395681404,3.6588130107630388,-0.2995424711948984
J000103634,Group 1: D5W,D5W,1.0,215-01,98.91,2137.68,28.0,21.612374886260234,16.658466335643453,4.953908550616781,133.69666666666666,15.989029893540103,15.79215388067516,0.1968760128649425,2.7719028554331637,2.734169511494644,0.03773334393851968,4.4337857070374245,4.035565465452962,0.3982202415844629
J000103634,Group 1: D5W,D5W,1.0,215-19,82.21,1343.98,28.0,16.348132830555894,16.658466335643453,-0.3103335050875593,133.69666666666666,10.052457054526416,15.79215388067516,-5.739696826148744,2.3078170876614315,2.734169511494644,-0.4263524238332126,4.031053965477836,4.035565465452962,-0.004511499975125233
J000103634,Group 1: D5W,D5W,1.0,215-26,100.01,1854.35,28.0,18.541645835416457,16.658466335643453,1.8831794997730036,133.69666666666666,13.86982971402927,15.79215388067516,-1.9223241666458897,2.629715956964371,2.734169511494644,-0.10445355453027316,4.212697404288114,4.035565465452962,0.177131938835152
J000103634,Group 1: D5W,D5W,1.0,215-33,121.83,2069.81,28.0,16.989329393417055,16.658466335643453,0.3308630577736018,133.69666666666666,15.48138821710838,15.79215388067516,-0.31076566356678015,2.7396385422485166,2.734169511494644,0.005469030753872506,4.086557002154307,4.035565465452962,0.050991536701345375
J000103634,Group 1: D5W,D5W,1.0,215-50,218.61,2781.6,28.0,12.724029092905173,16.658466335643453,-3.93443724273828,133.69666666666666,20.80530554239697,15.79215388067516,5.013151661721809,3.0352080283350915,2.734169511494644,0.30103851684044747,3.669483670536813,4.035565465452962,-0.3660817949161488
J000103634,Group 1: D5W,D5W,1.0,215-56,180.61,2480.73,28.0,13.735285975305906,16.658466335643453,-2.923180360337547,133.69666666666666,18.554912862449825,15.79215388067516,2.762758981774665,2.9207345983252915,2.734169511494644,0.18656508683064743,3.7798150432232727,4.035565465452962,-0.2557504222296889
J000103634,Group 2: Docetaxel,Docetaxel,0.0,215-15,139.0,491.34,28.0,3.534820143884892,7.88108262530434,-4.346262481419448,133.69666666666666,3.675035528185694,6.700503627614751,-3.0254680994290566,1.301562800151592,1.7777114584559122,-0.4761486583043202,1.8216368107556076,2.7432327193164117,-0.9215959085608041
J000103634,Group 2: Docetaxel,Docetaxel,0.0,215-21,149.29,487.84,28.0,3.2677339406524215,7.88108262530434,-4.6133486846519185,133.69666666666666,3.6488568650427586,6.700503627614751,-3.051646762571992,1.2944139308813847,1.7777114584559122,-0.4832975275745275,1.7082905238363613,2.7432327193164117,-1.0349421954800504
J000103634,Group 2: Docetaxel,Docetaxel,0.0,215-24,115.39,1490.0,28.0,12.912730739232169,7.88108262530434,5.031648113927829,133.69666666666666,11.144630880849686,6.700503627614751,4.444127253234935,2.410957846580945,1.7777114584559122,0.633246388125033,3.6907222239096837,2.7432327193164117,0.9474895045932721
J000103634,Group 2: Docetaxel,Docetaxel,0.0,215-30,85.09,457.73,28.0,5.379363027382771,7.88108262530434,-2.5017195979215687,133.69666666666666,3.4236455658331053,6.700503627614751,-3.2768580617816454,1.2307059382699381,1.7777114584559122,-0.547005520185974,2.427435352774285,2.7432327193164117,-0.31579736654212676
J000103634,Group 2: Docetaxel,Docetaxel,0.0,215-34,84.41,1214.16,28.0,14.384077715910438,7.88108262530434,6.502995090606098,133.69666666666666,9.081453040464735,6.700503627614751,2.3809494128499846,2.2062342062932307,1.7777114584559122,0.4285227478373186,3.8464008156282015,2.7432327193164117,1.1031680963117898
J000103634,Group 2: Docetaxel,Docetaxel,0.0,215-59,158.04,1233.94,28.0,7.807770184763352,7.88108262530434,-0.07331244054098818,133.69666666666666,9.229399885312525,6.700503627614751,2.528896257697774,2.222394028558379,1.7777114584559122,0.44468257010246703,2.9649105889943335,2.7432327193164117,0.2216778696779218
TM00103,3: Cisplatin,Cisplatin,0.0,7,101.82,451.56,28.0,4.434885091337655,3.0322755783022743,1.4026095130353808,137.76,3.2778745644599305,2.4335559427022844,0.8443186217576462,1.1871952137139257,0.860217741025099,0.3269774726888267,2.148896724525218,1.5302476009590669,0.6186491235661513
TM00103,3: Cisplatin,Cisplatin,0.0,28,126.99,295.03,28.0,2.3232537995117726,3.0322755783022743,-0.7090217787905018,137.76,2.141623112659698,2.4335559427022844,-0.2919328300425863,0.7615640054050761,0.860217741025099,-0.09865373562002289,1.2161467672747064,1.5302476009590669,-0.3141008336843605
TM00103,3: Cisplatin,Cisplatin,0.0,45,110.81,259.15,28.0,2.3386878440573953,3.0322755783022743,-0.6935877342448791,137.76,1.881170150987224,2.4335559427022844,-0.5523857917150603,0.6318940039562948,0.860217741025099,-0.22832373706880416,1.2256993110772763,1.5302476009590669,-0.3045482898817906
TM00103,1: D5W,D5W,1.0,5,91.02,315.97,28.0,3.4714348494836305,3.042668004460753,0.42876684502287743,137.76,2.293626596980256,2.966173054587689,-0.6725464576074329,0.8301342316918563,1.0492248875571524,-0.21909065586529608,1.795532095762665,1.5988831710576807,0.1966489247049843
TM00103,1: D5W,D5W,1.0,6,175.7,527.16,28.0,3.0003414911781445,3.042668004460753,-0.0423265132826085,137.76,3.826655052264808,2.966173054587689,0.8604819976771192,1.3419910670962678,1.0492248875571524,0.29276617953911543,1.5851267139181793,1.5988831710576807,-0.013756457139501466
TM00103,1: D5W,D5W,1.0,20,92.91,282.48,28.0,3.040361640297062,3.042668004460753,-0.0023063641636911214,137.76,2.050522648083624,2.966173054587689,-0.9156504065040649,0.7180947109407104,1.0492248875571524,-0.33113017661644195,1.6042429373637812,1.5988831710576807,0.005359766306100466
TM00103,1: D5W,D5W,1.0,51,191.41,508.87,28.0,2.6585340368841752,3.042668004460753,-0.3841339675765778,137.76,3.6938879210220676,2.966173054587689,0.7277148664343787,1.3066795404997742,1.0492248875571524,0.2574546529426218,1.4106309371860968,1.5988831710576807,-0.18825223387158396
TM00103,2: Docetaxel,Docetaxel,0.0,12,125.07,265.03,28.0,2.119053330135124,1.946540259767815,0.17251307036730923,137.76,1.9238530778164924,1.5572009291521487,0.3666521486643437,0.6543299864464805,0.4249960905304037,0.22933389591607684,1.0834198964185788,0.9473397884773033,0.13608010794127556
TM00103,2: Docetaxel,Docetaxel,0.0,13,99.2,212.06,28.0,2.137701612903226,1.946540259767815,0.19116135313541083,137.76,1.539343786295006,1.5572009291521487,-0.017857142857142794,0.43135621281823155,0.4249960905304037,0.006360122287827841,1.0960604912121132,0.9473397884773033,0.14872070273480997
TM00103,2: Docetaxel,Docetaxel,0.0,37,105.17,166.47,28.0,1.5828658362650945,1.946540259767815,-0.3636744235027205,137.76,1.2084059233449478,1.5572009291521487,-0.3487950058072009,0.18930207232649893,0.4249960905304037,-0.2356940182039048,0.662538977801218,0.9473397884773033,-0.2848008106760853
TM00386,Group 3 IV Cisplatin,Cisplatin,0.0,555_14,101.89,156.93,28.0,1.540190401413289,2.6380887952667376,-1.0978983938534486,128.56375000000003,1.2206395659740787,2.557515240493529,-1.3368756745194503,0.1993749557872969,0.8264399736758681,-0.6270650178885712,0.6231087107871214,1.2632327383248612,-0.6401240275377398
TM00386,Group 3 IV Cisplatin,Cisplatin,0.0,555_16,118.68,350.26,28.0,2.951297607010448,2.6380887952667376,0.3132088117437104,128.56375000000003,2.724407152093805,2.557515240493529,0.16689191160027583,1.0022508455811858,0.8264399736758681,0.17581087190531774,1.5613494085738429,1.2632327383248612,0.2981166702489817
TM00386,Group 3 IV Cisplatin,Cisplatin,0.0,555_38,118.96,304.5,28.0,2.559683927370545,2.6380887952667376,-0.07840486789619261,128.56375000000003,2.368474783910705,2.557515240493529,-0.18904045658282387,0.8622461968866192,0.8264399736758681,0.03580622321075111,1.3559656756286387,1.2632327383248612,0.09273293730377752
TM00386,Group 3 IV Cisplatin,Cisplatin,0.0,555_42,130.89,770.23,28.0,5.884559553823823,2.6380887952667376,3.246470758557085,128.56375000000003,5.991035575735772,2.557515240493529,3.433520335242243,1.790264281280747,0.8264399736758681,0.9638243076048789,2.556934436794085,1.2632327383248612,1.2937016984692238
TM00386,Group 3 IV Cisplatin,Cisplatin,0.0,555_50,193.32,342.7,28.0,1.7727084626525966,2.6380887952667376,-0.8653803326141409,128.56375000000003,2.6656036402174013,2.557515240493529,0.10808839972387219,0.9804305386172306,0.8264399736758681,0.15399056494136254,0.8259552919788118,1.2632327383248612,-0.43727744634604937
TM00386,Group 3 IV Cisplatin,Cisplatin,0.0,555_53,103.49,287.96,28.0,2.7824910619383516,2.6380887952667376,0.14440226667161404,128.56375000000003,2.239822656075293,2.557515240493529,-0.3176925844182361,0.8063966913377697,0.8264399736758681,-0.020043282338098378,1.476377053275078,1.2632327383248612,0.2131443149502168
TM00386,Group 3 IV Cisplatin,Cisplatin,0.0,555_55,110.26,204.05,28.0,1.8506257935788137,2.6380887952667376,-0.7874630016879238,128.56375000000003,1.5871503437010819,2.557515240493529,-0.9703648967924472,0.4619401715884822,0.8264399736758681,-0.36449980208738586,0.8880132040543516,1.2632327383248612,-0.3752195342705096
TM00386,Group 3 IV Cisplatin,Cisplatin,0.0,555_8,121.26,213.8,28.0,1.7631535543460333,2.6380887952667376,-0.8749352409207043,128.56375000000003,1.6629882062400947,2.557515240493529,-0.8945270342534344,0.5086161083276124,0.8264399736758681,-0.3178238653482557,0.8181581255069614,1.2632327383248612,-0.44507461281789973
TM00386,Group 1 IV D5W,D5W,1.0,555_13,205.02,699.35,28.0,3.41113062140279,3.2158514451052653,0.19527917629752478,128.56375000000003,5.4397137606829284,3.168651738923296,2.2710620217596325,1.6937264419619804,1.0936277482685957,0.6000986936933848,1.7702500006979964,1.65730992793917,0.11294007275882634
TM00386,Group 1 IV D5W,D5W,1.0,555_19,144.29,333.46,28.0,2.311040266130709,3.2158514451052653,-0.9048111789745565,128.56375000000003,2.593732681257352,3.168651738923296,-0.574919057665944,0.9530980278689802,1.0936277482685957,-0.14052972039961542,1.2085423966471749,1.65730992793917,-0.4487675312919952
TM00386,Group 1 IV D5W,D5W,1.0,555_24,106.73,382.6,28.0,3.5847465567319405,3.2158514451052653,0.3688951116266752,128.56375000000003,2.9759555084539766,3.168651738923296,-0.19269623046931939,1.09056516674282,1.0936277482685957,-0.003062581525775654,1.8418711233145777,1.65730992793917,0.1845611953754076
TM00386,Group 1 IV D5W,D5W,1.0,555_27,80.73,303.53,28.0,3.7598166728601505,3.2158514451052653,0.5439652277548852,128.56375000000003,2.360929888868362,3.168651738923296,-0.8077218500549339,0.8590555621386778,1.0936277482685957,-0.23457218612991781,1.9106623183913407,1.65730992793917,0.2533523904521706
TM00386,Group 1 IV D5W,D5W,1.0,555_29,132.43,298.71,28.0,2.2556067356339193,3.2158514451052653,-0.960244709471346,128.56375000000003,2.323438760925999,3.168651738923296,-0.845212977997297,0.84304831280477,1.0936277482685957,-0.25057943546382566,1.1735155562086033,1.65730992793917,-0.48379437173056683
TM00386,Group 1 IV D5W,D5W,1.0,555_33,94.34,378.32,28.0,4.010175959296163,3.2158514451052653,0.7943245141908974,128.56375000000003,2.9426646313599276,3.168651738923296,-0.22598710756336837,1.0793155080722878,1.0936277482685957,-0.014312240196307835,2.0036655409282074,1.65730992793917,0.3463556129890373
TM00386,Group 1 IV D5W,D5W,1.0,555_44,182.22,611.66,28.0,3.3567116672154538,3.2158514451052653,0.14086022211018845,128.56375000000003,4.757639692370515,3.168651738923296,1.5889879534472189,1.5597516823152704,1.0936277482685957,0.46612393404667474,1.7470486186132057,1.65730992793917,0.08973869067403561
TM00386,Group 1 IV D5W,D5W,1.0,555_7,82.75,251.36,28.0,3.037583081570997,3.2158514451052653,-0.17826836353426811,128.56375000000003,1.9551389874673069,3.168651738923296,-1.2135127514559891,0.6704612842439787,1.0936277482685957,-0.423166464024617,1.602923868712254,1.65730992793917,-0.054386059226916084
TM00386,Group 2 IV Docetaxel,Docetaxel,0.0,555_15,183.82,238.15,28.0,1.2955608747687957,1.763994618358975,-0.4684337435901793,128.56375000000003,1.8523884065298342,1.712506441356914,0.13988196517292018,0.6164758369835369,0.4720797587649824,0.1443960782185545,0.3735768053008936,0.7697320310549742,-0.39615522575408063
TM00386,Group 2 IV Docetaxel,Docetaxel,0.0,555_17,102.18,213.72,28.0,2.091603053435114,1.763994618358975,0.32760843507613924,128.56375000000003,1.662365946855159,1.712506441356914,-0.05014049450175495,0.5082418568262381,0.4720797587649824,0.0361620980612557,1.0646090814230762,0.7697320310549742,0.29487705036810197
TM00386,Group 2 IV Docetaxel,Docetaxel,0.0,555_20,97.64,113.91,28.0,1.1666325276526013,1.763994618358975,-0.5973620907063737,128.56375000000003,0.8860195817250195,1.712506441356914,-0.8264868596318945,-0.12101622735151188,0.4720797587649824,-0.5930959861164943,0.2223502045590913,0.7697320310549742,-0.547381826495883
TM00386,Group 2 IV Docetaxel,Docetaxel,0.0,555_25,139.8,377.28,28.0,2.698712446351931,1.763994618358975,0.934717827992956,128.56375000000003,2.9345752593557664,1.712506441356914,1.2220688179988524,1.0765627270856735,0.4720797587649824,0.604482968320691,1.4322712627169636,0.7697320310549742,0.6625392316619894
TM00386,Group 2 IV Docetaxel,Docetaxel,0.0,555_31,159.47,273.19,28.0,1.713112184109864,1.763994618358975,-0.050882434249110986,128.56375000000003,2.124938017131578,1.712506441356914,0.41243157577466416,0.7537426335423048,0.4720797587649824,0.2816628747773223,0.7766196302073853,0.7697320310549742,0.006887599152411106
