MID,Sample,Drug,Day,Volume,excel_sheet
166,HCI-023,Vehicle,8.0,352.4845,7c bottom
166,HCI-023,Vehicle,10.0,348.48,7c bottom
166,HCI-023,Vehicle,12.0,325.125,7c bottom
166,HCI-023,Vehicle,15.0,280.845,7c bottom
166,HCI-023,Vehicle,17.0,169.136,7c bottom
166,HCI-023,Vehicle,19.0,246.0535,7c bottom
166,HCI-023,Vehicle,22.0,259.92,7c bottom
166,HCI-023,Vehicle,24.0,391.072,7c bottom
166,HCI-023,Vehicle,26.0,287.086,7c bottom
166,HCI-023,Vehicle,29.0,259.92,7c bottom
166,HCI-023,Vehicle,31.0,391.072,7c bottom
166,HCI-023,Vehicle,33.0,287.086,7c bottom
167,HCI-023,Vehicle,1.0,160.55,7c bottom
167,HCI-023,Vehicle,3.0,184.96,7c bottom
167,HCI-023,Vehicle,5.0,233.4375,7c bottom
167,HCI-023,Vehicle,8.0,305.942,7c bottom
167,HCI-023,Vehicle,10.0,343.1875,7c bottom
167,HCI-023,Vehicle,12.0,329.2515,7c bottom
167,HCI-023,Vehicle,15.0,343.914,7c bottom
167,HCI-023,Vehicle,17.0,456.3365,7c bottom
167,HCI-023,Vehicle,19.0,405.769,7c bottom
167,HCI-023,Vehicle,22.0,573.248,7c bottom
167,HCI-023,Vehicle,24.0,529.254,7c bottom
167,HCI-023,Vehicle,26.0,587.826,7c bottom
167,HCI-023,Vehicle,29.0,784.0,7c bottom
167,HCI-023,Vehicle,31.0,809.088,7c bottom
167,HCI-023,Vehicle,33.0,827.904,7c bottom
168,HCI-023,Vehicle,1.0,111.012,7c bottom
168,HCI-023,Vehicle,3.0,128.774,7c bottom
168,HCI-023,Vehicle,5.0,124.2,7c bottom
168,HCI-023,Vehicle,8.0,126.0,7c bottom
168,HCI-023,Vehicle,10.0,132.9615,7c bottom
168,HCI-023,Vehicle,12.0,130.696,7c bottom
168,HCI-023,Vehicle,15.0,138.384,7c bottom
168,HCI-023,Vehicle,17.0,118.8,7c bottom
168,HCI-023,Vehicle,19.0,161.604,7c bottom
168,HCI-023,Vehicle,22.0,154.8705,7c bottom
168,HCI-023,Vehicle,24.0,151.552,7c bottom
168,HCI-023,Vehicle,26.0,231.231,7c bottom
168,HCI-023,Vehicle,29.0,370.881,7c bottom
168,HCI-023,Vehicle,31.0,377.196,7c bottom
168,HCI-023,Vehicle,33.0,576.3565,7c bottom
169,HCI-015,RO4929097,1.0,81.3418704872447,7d left
169,HCI-015,RO4929097,4.0,87.6640814463547,7d left
169,HCI-015,RO4929097,8.0,73.3740332919674,7d left
169,HCI-015,RO4929097,11.0,64.1569682716296,7d left
169,HCI-015,RO4929097,15.0,92.4960176853266,7d left
169,HCI-015,RO4929097,18.0,112.543237213974,7d left
169,HCI-015,RO4929097,22.0,107.912020632881,7d left
170,HCI-015,RO4929097,1.0,118.225253282545,7d left
170,HCI-015,RO4929097,4.0,94.8496618927772,7d left
170,HCI-015,RO4929097,8.0,112.183041663535,7d left
170,HCI-015,RO4929097,11.0,102.284537987341,7d left
170,HCI-015,RO4929097,15.0,92.3117955335752,7d left
170,HCI-015,RO4929097,18.0,107.42763552243,7d left
170,HCI-015,RO4929097,22.0,103.93428860004,7d left
171,HCI-015,RO4929097,1.0,81.7886779448507,7d left
171,HCI-015,RO4929097,4.0,84.8672958937707,7d left
171,HCI-015,RO4929097,8.0,78.8415817808875,7d left
171,HCI-015,RO4929097,11.0,94.1178141904215,7d left
171,HCI-015,RO4929097,15.0,109.21715667315,7d left
171,HCI-015,RO4929097,18.0,109.132836086278,7d left
171,HCI-015,RO4929097,22.0,129.72309852494,7d left
172,HCI-015,RO4929097,1.0,100.598126249915,7d left
172,HCI-015,RO4929097,4.0,117.658838905519,7d left
172,HCI-015,RO4929097,8.0,104.82882004337,7d left
172,HCI-015,RO4929097,11.0,145.722471619707,7d left
172,HCI-015,RO4929097,15.0,143.276258072321,7d left
172,HCI-015,RO4929097,18.0,141.943167924449,7d left
172,HCI-015,RO4929097,22.0,146.211897634808,7d left
173,HCI-015,RO4929097,1.0,118.046072035444,7d left
173,HCI-015,RO4929097,4.0,74.8326877920288,7d left
173,HCI-015,RO4929097,8.0,78.0661989929189,7d left
173,HCI-015,RO4929097,11.0,105.284334518099,7d left
173,HCI-015,RO4929097,15.0,104.82882004337,7d left
173,HCI-015,RO4929097,18.0,140.778718950319,7d left
173,HCI-015,RO4929097,22.0,157.184572265493,7d left
174,HCI-015,Vehicle,1.0,55.0726404551458,7d left
174,HCI-015,Vehicle,4.0,83.8159097836025,7d left
174,HCI-015,Vehicle,8.0,156.212536828203,7d left
174,HCI-015,Vehicle,11.0,222.499238037184,7d left
174,HCI-015,Vehicle,15.0,301.175962613024,7d left
174,HCI-015,Vehicle,18.0,326.538148938332,7d left
174,HCI-015,Vehicle,22.0,334.857258965762,7d left
175,HCI-015,Vehicle,1.0,132.780656303972,7d left
175,HCI-015,Vehicle,4.0,178.514680483592,7d left
175,HCI-015,Vehicle,8.0,246.4614446815,7d left
175,HCI-015,Vehicle,11.0,308.848928172305,7d left
175,HCI-015,Vehicle,15.0,632.290460225541,7d left
175,HCI-015,Vehicle,18.0,668.459311185614,7d left
175,HCI-015,Vehicle,22.0,687.046632124352,7d left
176,HCI-015,Vehicle,1.0,98.766636188154,7d left
176,HCI-015,Vehicle,4.0,98.766636188154,7d left
176,HCI-015,Vehicle,8.0,226.467540384029,7d left
176,HCI-015,Vehicle,11.0,357.57238646754,7d left
176,HCI-015,Vehicle,15.0,429.950218429341,7d left
176,HCI-015,Vehicle,18.0,507.823834196891,7d left
176,HCI-015,Vehicle,22.0,522.759829320329,7d left
177,HCI-015,Vehicle,1.0,113.380067052728,7d left
177,HCI-015,Vehicle,4.0,126.181042365133,7d left
177,HCI-015,Vehicle,8.0,159.621050492736,7d left
177,HCI-015,Vehicle,11.0,166.874428527888,7d left
177,HCI-015,Vehicle,15.0,237.931016966372,7d left
177,HCI-015,Vehicle,18.0,273.291679366047,7d left
177,HCI-015,Vehicle,22.0,372.764401097226,7d left
178,HCI-027,RO4929097,1.0,118.850086137579,7d mid left
178,HCI-027,RO4929097,4.0,40.9079985763724,7d mid left
178,HCI-027,RO4929097,8.0,31.6163952411903,7d mid left
178,HCI-027,RO4929097,12.0,33.9297900149359,7d mid left
178,HCI-027,RO4929097,15.0,47.7259983391012,7d mid left
178,HCI-027,RO4929097,19.0,79.5122351865165,7d mid left
178,HCI-027,RO4929097,22.0,124.1111200116,7d mid left
179,HCI-027,RO4929097,1.0,75.1647970570252,7d mid left
179,HCI-027,RO4929097,4.0,37.7854479711786,7d mid left
179,HCI-027,RO4929097,8.0,49.2794152987235,7d mid left
179,HCI-027,RO4929097,12.0,49.6834862245783,7d mid left
179,HCI-027,RO4929097,15.0,74.0286327598602,7d mid left
179,HCI-027,RO4929097,19.0,110.858404827355,7d mid left
179,HCI-027,RO4929097,22.0,180.512728994649,7d mid left
180,HCI-027,RO4929097,1.0,113.160138834106,7d mid left
180,HCI-027,RO4929097,4.0,65.908683012696,7d mid left
180,HCI-027,RO4929097,8.0,100.164974503479,7d mid left
180,HCI-027,RO4929097,12.0,107.355104830295,7d mid left
180,HCI-027,RO4929097,15.0,136.420834038894,7d mid left
180,HCI-027,RO4929097,19.0,205.171195269176,7d mid left
180,HCI-027,RO4929097,22.0,250.959985317573,7d mid left
181,HCI-027,RO4929097,1.0,93.1380949145874,7d mid left
181,HCI-027,RO4929097,4.0,133.030085792826,7d mid left
181,HCI-027,RO4929097,8.0,161.756131788975,7d mid left
181,HCI-027,RO4929097,12.0,151.775529221375,7d mid left
181,HCI-027,RO4929097,15.0,228.551033093257,7d mid left
181,HCI-027,RO4929097,19.0,307.479215950307,7d mid left
181,HCI-027,RO4929097,22.0,466.02052497787,7d mid left
182,HCI-027,RO4929097,1.0,99.6868830567028,7d mid left
182,HCI-027,RO4929097,4.0,61.9095469234334,7d mid left
182,HCI-027,RO4929097,8.0,67.7500702180969,7d mid left
182,HCI-027,RO4929097,12.0,94.6164773735491,7d mid left
182,HCI-027,RO4929097,15.0,170.69081425615,7d mid left
182,HCI-027,RO4929097,19.0,275.27876837965,7d mid left
182,HCI-027,RO4929097,22.0,270.534864172344,7d mid left
183,HCI-027,Vehicle,1.0,88.769811807999,7d mid left
183,HCI-027,Vehicle,4.0,138.449115578784,7d mid left
183,HCI-027,Vehicle,8.0,168.307563187966,7d mid left
183,HCI-027,Vehicle,12.0,193.270221176222,7d mid left
183,HCI-027,Vehicle,15.0,271.664480434938,7d mid left
183,HCI-027,Vehicle,19.0,396.162796498508,7d mid left
183,HCI-027,Vehicle,22.0,408.047680393463,7d mid left
184,HCI-027,Vehicle,1.0,78.8716109740029,7d mid left
184,HCI-027,Vehicle,4.0,105.556354402347,7d mid left
184,HCI-027,Vehicle,8.0,122.203995472984,7d mid left
184,HCI-027,Vehicle,12.0,172.55090691935,7d mid left
184,HCI-027,Vehicle,15.0,266.340248085947,7d mid left
184,HCI-027,Vehicle,19.0,306.609951805084,7d mid left
184,HCI-027,Vehicle,22.0,371.911764274332,7d mid left
185,HCI-027,Vehicle,1.0,116.47381853005,7d mid left
185,HCI-027,Vehicle,4.0,160.57016140944,7d mid left
185,HCI-027,Vehicle,8.0,170.15436654547,7d mid left
185,HCI-027,Vehicle,12.0,275.455416034518,7d mid left
185,HCI-027,Vehicle,15.0,310.59163245483,7d mid left
185,HCI-027,Vehicle,19.0,476.715898453204,7d mid left
185,HCI-027,Vehicle,22.0,510.804973457093,7d mid left
186,HCI-027,Vehicle,1.0,68.4725821108532,7d mid left
186,HCI-027,Vehicle,4.0,76.3273654587125,7d mid left
186,HCI-027,Vehicle,8.0,85.962435941454,7d mid left
186,HCI-027,Vehicle,12.0,124.084056941799,7d mid left
186,HCI-027,Vehicle,15.0,133.942641496145,7d mid left
186,HCI-027,Vehicle,19.0,195.47699467968,7d mid left
186,HCI-027,Vehicle,22.0,223.173665053648,7d mid left
187,HCI-027,Vehicle,1.0,147.412176577095,7d mid left
187,HCI-027,Vehicle,4.0,147.412176577095,7d mid left
187,HCI-027,Vehicle,8.0,307.140614316443,7d mid left
187,HCI-027,Vehicle,12.0,342.766409698848,7d mid left
187,HCI-027,Vehicle,15.0,412.838804781734,7d mid left
187,HCI-027,Vehicle,19.0,412.838804781734,7d mid left
187,HCI-027,Vehicle,22.0,467.781204667483,7d mid left
188,HCI-010,RO4929097,1.0,186.808864,7d mid right
188,HCI-010,RO4929097,4.0,188.9622035,7d mid right
188,HCI-010,RO4929097,8.0,244.915362,7d mid right
188,HCI-010,RO4929097,11.0,205.0153875,7d mid right
188,HCI-010,RO4929097,15.0,254.393984,7d mid right
188,HCI-010,RO4929097,18.0,307.729152,7d mid right
188,HCI-010,RO4929097,22.0,320.18895,7d mid right
189,HCI-010,RO4929097,1.0,126.482158,7d mid right
189,HCI-010,RO4929097,4.0,164.8221575,7d mid right
189,HCI-010,RO4929097,8.0,156.3804,7d mid right
189,HCI-010,RO4929097,11.0,127.1122475,7d mid right
189,HCI-010,RO4929097,15.0,182.386688,7d mid right
189,HCI-010,RO4929097,18.0,202.131751,7d mid right
189,HCI-010,RO4929097,22.0,181.181486,7d mid right
190,HCI-010,RO4929097,1.0,136.823373,7d mid right
190,HCI-010,RO4929097,4.0,190.172187,7d mid right
190,HCI-010,RO4929097,8.0,163.737639,7d mid right
190,HCI-010,RO4929097,11.0,179.686178,7d mid right
190,HCI-010,RO4929097,15.0,208.852244,7d mid right
190,HCI-010,RO4929097,18.0,286.2028125,7d mid right
190,HCI-010,RO4929097,22.0,320.250672,7d mid right
191,HCI-002,RO4929097,1.0,107.486391767952,7d right
191,HCI-002,RO4929097,4.0,81.5375438073224,7d right
191,HCI-002,RO4929097,8.0,75.9840234979073,7d right
191,HCI-002,RO4929097,12.0,201.677403040334,7d right
191,HCI-002,RO4929097,15.0,375.981105711405,7d right
191,HCI-002,RO4929097,18.0,432.182536723585,7d right
191,HCI-002,RO4929097,22.0,813.693253105011,7d right
192,HCI-002,RO4929097,1.0,99.2047410788678,7d right
192,HCI-002,RO4929097,4.0,127.422978541301,7d right
192,HCI-002,RO4929097,8.0,140.398213017867,7d right
192,HCI-002,RO4929097,12.0,280.663504650627,7d right
192,HCI-002,RO4929097,15.0,303.260140118592,7d right
192,HCI-002,RO4929097,18.0,436.573805409576,7d right
192,HCI-002,RO4929097,22.0,544.896629308193,7d right
193,HCI-002,RO4929097,1.0,109.553157207095,7d right
193,HCI-002,RO4929097,4.0,123.702800750844,7d right
193,HCI-002,RO4929097,8.0,168.65454380408,7d right
193,HCI-002,RO4929097,12.0,185.899877777165,7d right
193,HCI-002,RO4929097,15.0,301.5094682172,7d right
193,HCI-002,RO4929097,18.0,420.161256334028,7d right
193,HCI-002,RO4929097,22.0,882.863839871877,7d right
194,HCI-002,RO4929097,1.0,87.2483003893624,7d right
194,HCI-002,RO4929097,4.0,150.914401869977,7d right
194,HCI-002,RO4929097,8.0,148.562746998732,7d right
194,HCI-002,RO4929097,12.0,312.09495449874,7d right
194,HCI-002,RO4929097,15.0,430.052552576892,7d right
194,HCI-002,RO4929097,18.0,557.764067783422,7d right
194,HCI-002,RO4929097,22.0,672.699730591046,7d right
195,HCI-002,RO4929097,1.0,96.5074095567234,7d right
195,HCI-002,RO4929097,4.0,288.328367692971,7d right
195,HCI-002,RO4929097,8.0,329.281932741779,7d right
195,HCI-002,RO4929097,12.0,359.665816185934,7d right
195,HCI-002,RO4929097,15.0,416.126605998321,7d right
196,HCI-002,Vehicle,1.0,90.0528276849635,7d right
196,HCI-002,Vehicle,4.0,157.25880391669,7d right
196,HCI-002,Vehicle,8.0,358.654936987977,7d right
196,HCI-002,Vehicle,12.0,767.535359852938,7d right
196,HCI-002,Vehicle,15.0,1067.28206392431,7d right
196,HCI-002,Vehicle,18.0,1112.09771485833,7d right
196,HCI-002,Vehicle,22.0,1701.78684337272,7d right
197,HCI-002,Vehicle,1.0,112.688916229733,7d right
197,HCI-002,Vehicle,4.0,215.346431068735,7d right
197,HCI-002,Vehicle,8.0,391.748898440431,7d right
197,HCI-002,Vehicle,12.0,447.358349444902,7d right
197,HCI-002,Vehicle,15.0,419.523188865631,7d right
197,HCI-002,Vehicle,18.0,950.915449073366,7d right
197,HCI-002,Vehicle,22.0,937.476460370106,7d right
198,HCI-002,Vehicle,1.0,96.5187598010459,7d right
198,HCI-002,Vehicle,4.0,106.755597961763,7d right
198,HCI-002,Vehicle,8.0,191.727669974199,7d right
198,HCI-002,Vehicle,12.0,309.122990428929,7d right
198,HCI-002,Vehicle,15.0,317.950684522926,7d right
199,HCI-002,Vehicle,1.0,96.2615834001003,7d right
199,HCI-002,Vehicle,4.0,223.306345028773,7d right
199,HCI-002,Vehicle,8.0,311.880027969836,7d right
199,HCI-002,Vehicle,12.0,383.18370688586,7d right
199,HCI-002,Vehicle,15.0,378.049309390058,7d right
199,HCI-002,Vehicle,18.0,550.173365807561,7d right
199,HCI-002,Vehicle,22.0,1138.00557418436,7d right
200,HCI-002,Vehicle,1.0,104.477912884157,7d right
200,HCI-002,Vehicle,4.0,141.916481583354,7d right
200,HCI-002,Vehicle,8.0,179.757173737876,7d right
200,HCI-002,Vehicle,12.0,201.369121940419,7d right
200,HCI-002,Vehicle,15.0,197.219299186699,7d right
201,HCI-002,Irinotecan,1.0,152.0,7e left
201,HCI-002,Irinotecan,3.0,287.0,7e left
201,HCI-002,Irinotecan,5.0,277.0,7e left
201,HCI-002,Irinotecan,8.0,205.0,7e left
201,HCI-002,Irinotecan,10.0,200.0,7e left
201,HCI-002,Irinotecan,12.0,207.0,7e left
201,HCI-002,Irinotecan,15.0,197.0,7e left
201,HCI-002,Irinotecan,17.0,203.0,7e left
201,HCI-002,Irinotecan,19.0,292.0,7e left
201,HCI-002,Irinotecan,22.0,267.0,7e left
201,HCI-002,Irinotecan,24.0,304.0,7e left
201,HCI-002,Irinotecan,26.0,291.0,7e left
201,HCI-002,Irinotecan,29.0,269.0,7e left
201,HCI-002,Irinotecan,31.0,219.0,7e left
201,HCI-002,Irinotecan,33.0,427.0,7e left
202,HCI-002,Irinotecan,1.0,169.0,7e left
202,HCI-002,Irinotecan,3.0,485.0,7e left
202,HCI-002,Irinotecan,5.0,300.0,7e left
202,HCI-002,Irinotecan,8.0,196.0,7e left
202,HCI-002,Irinotecan,10.0,222.0,7e left
202,HCI-002,Irinotecan,12.0,96.0,7e left
202,HCI-002,Irinotecan,15.0,118.0,7e left
202,HCI-002,Irinotecan,17.0,139.0,7e left
202,HCI-002,Irinotecan,19.0,228.0,7e left
202,HCI-002,Irinotecan,22.0,182.0,7e left
202,HCI-002,Irinotecan,24.0,171.0,7e left
202,HCI-002,Irinotecan,26.0,142.0,7e left
202,HCI-002,Irinotecan,29.0,255.0,7e left
202,HCI-002,Irinotecan,31.0,193.0,7e left
202,HCI-002,Irinotecan,33.0,158.0,7e left
203,HCI-002,Irinotecan,1.0,104.0,7e left
203,HCI-002,Irinotecan,3.0,101.0,7e left
203,HCI-002,Irinotecan,5.0,197.0,7e left
203,HCI-002,Irinotecan,8.0,228.0,7e left
203,HCI-002,Irinotecan,10.0,194.0,7e left
203,HCI-002,Irinotecan,12.0,215.0,7e left
203,HCI-002,Irinotecan,15.0,200.0,7e left
203,HCI-002,Irinotecan,17.0,240.0,7e left
203,HCI-002,Irinotecan,19.0,169.0,7e left
203,HCI-002,Irinotecan,22.0,166.0,7e left
203,HCI-002,Irinotecan,24.0,221.0,7e left
203,HCI-002,Irinotecan,26.0,214.0,7e left
203,HCI-002,Irinotecan,29.0,208.0,7e left
203,HCI-002,Irinotecan,31.0,336.0,7e left
203,HCI-002,Irinotecan,33.0,185.0,7e left
204,HCI-002,Irinotecan,1.0,132.0,7e left
204,HCI-002,Irinotecan,3.0,520.0,7e left
204,HCI-002,Irinotecan,5.0,536.0,7e left
204,HCI-002,Irinotecan,8.0,653.0,7e left
204,HCI-002,Irinotecan,10.0,413.0,7e left
204,HCI-002,Irinotecan,12.0,555.0,7e left
204,HCI-002,Irinotecan,15.0,677.0,7e left
204,HCI-002,Irinotecan,17.0,515.0,7e left
204,HCI-002,Irinotecan,19.0,531.0,7e left
204,HCI-002,Irinotecan,22.0,744.0,7e left
204,HCI-002,Irinotecan,24.0,1259.0,7e left
204,HCI-002,Irinotecan,26.0,1023.0,7e left
204,HCI-002,Irinotecan,29.0,1807.0,7e left
204,HCI-002,Irinotecan,31.0,1687.0,7e left
204,HCI-002,Irinotecan,33.0,1600.0,7e left
205,HCI-002,Irinotecan,1.0,197.0,7e left
205,HCI-002,Irinotecan,3.0,292.0,7e left
205,HCI-002,Irinotecan,5.0,231.0,7e left
205,HCI-002,Irinotecan,8.0,217.0,7e left
205,HCI-002,Irinotecan,10.0,207.0,7e left
205,HCI-002,Irinotecan,12.0,323.0,7e left
205,HCI-002,Irinotecan,15.0,274.0,7e left
205,HCI-002,Irinotecan,17.0,358.0,7e left
205,HCI-002,Irinotecan,19.0,252.0,7e left
205,HCI-002,Irinotecan,22.0,266.0,7e left
205,HCI-002,Irinotecan,24.0,198.0,7e left
205,HCI-002,Irinotecan,26.0,266.0,7e left
205,HCI-002,Irinotecan,29.0,245.0,7e left
205,HCI-002,Irinotecan,31.0,348.0,7e left
205,HCI-002,Irinotecan,33.0,415.0,7e left
206,HCI-002,Birinapant + Irinotecan,1.0,164.0,7e left
206,HCI-002,Birinapant + Irinotecan,3.0,134.0,7e left
206,HCI-002,Birinapant + Irinotecan,5.0,127.0,7e left
206,HCI-002,Birinapant + Irinotecan,8.0,112.0,7e left
206,HCI-002,Birinapant + Irinotecan,10.0,103.0,7e left
206,HCI-002,Birinapant + Irinotecan,12.0,127.0,7e left
206,HCI-002,Birinapant + Irinotecan,15.0,94.0,7e left
206,HCI-002,Birinapant + Irinotecan,17.0,78.0,7e left
206,HCI-002,Birinapant + Irinotecan,19.0,82.0,7e left
206,HCI-002,Birinapant + Irinotecan,22.0,85.0,7e left
206,HCI-002,Birinapant + Irinotecan,24.0,92.0,7e left
206,HCI-002,Birinapant + Irinotecan,26.0,143.0,7e left
206,HCI-002,Birinapant + Irinotecan,29.0,169.0,7e left
206,HCI-002,Birinapant + Irinotecan,31.0,194.0,7e left
206,HCI-002,Birinapant + Irinotecan,33.0,143.0,7e left
207,HCI-002,Birinapant + Irinotecan,1.0,208.0,7e left
207,HCI-002,Birinapant + Irinotecan,3.0,256.0,7e left
207,HCI-002,Birinapant + Irinotecan,5.0,266.0,7e left
207,HCI-002,Birinapant + Irinotecan,8.0,171.0,7e left
207,HCI-002,Birinapant + Irinotecan,10.0,159.0,7e left
207,HCI-002,Birinapant + Irinotecan,12.0,131.0,7e left
207,HCI-002,Birinapant + Irinotecan,15.0,117.0,7e left
207,HCI-002,Birinapant + Irinotecan,17.0,134.0,7e left
207,HCI-002,Birinapant + Irinotecan,19.0,178.0,7e left
207,HCI-002,Birinapant + Irinotecan,22.0,259.0,7e left
207,HCI-002,Birinapant + Irinotecan,24.0,423.0,7e left
207,HCI-002,Birinapant + Irinotecan,26.0,595.0,7e left
207,HCI-002,Birinapant + Irinotecan,29.0,657.0,7e left
207,HCI-002,Birinapant + Irinotecan,31.0,707.0,7e left
207,HCI-002,Birinapant + Irinotecan,33.0,547.0,7e left
208,HCI-002,Birinapant + Irinotecan,1.0,170.0,7e left
208,HCI-002,Birinapant + Irinotecan,3.0,161.0,7e left
208,HCI-002,Birinapant + Irinotecan,5.0,103.0,7e left
208,HCI-002,Birinapant + Irinotecan,8.0,81.0,7e left
208,HCI-002,Birinapant + Irinotecan,10.0,81.0,7e left
208,HCI-002,Birinapant + Irinotecan,12.0,88.0,7e left
208,HCI-002,Birinapant + Irinotecan,15.0,70.0,7e left
208,HCI-002,Birinapant + Irinotecan,17.0,103.0,7e left
208,HCI-002,Birinapant + Irinotecan,19.0,108.0,7e left
208,HCI-002,Birinapant + Irinotecan,22.0,159.0,7e left
208,HCI-002,Birinapant + Irinotecan,24.0,285.0,7e left
208,HCI-002,Birinapant + Irinotecan,26.0,309.0,7e left
208,HCI-002,Birinapant + Irinotecan,29.0,380.0,7e left
208,HCI-002,Birinapant + Irinotecan,31.0,324.0,7e left
208,HCI-002,Birinapant + Irinotecan,33.0,296.0,7e left
209,HCI-002,Birinapant + Irinotecan,1.0,156.0,7e left
209,HCI-002,Birinapant + Irinotecan,3.0,126.0,7e left
209,HCI-002,Birinapant + Irinotecan,5.0,149.0,7e left
209,HCI-002,Birinapant + Irinotecan,8.0,154.0,7e left
209,HCI-002,Birinapant + Irinotecan,10.0,128.0,7e left
209,HCI-002,Birinapant + Irinotecan,12.0,139.0,7e left
209,HCI-002,Birinapant + Irinotecan,15.0,84.0,7e left
209,HCI-002,Birinapant + Irinotecan,17.0,94.0,7e left
209,HCI-002,Birinapant + Irinotecan,19.0,103.0,7e left
209,HCI-002,Birinapant + Irinotecan,22.0,106.0,7e left
209,HCI-002,Birinapant + Irinotecan,24.0,148.0,7e left
209,HCI-002,Birinapant + Irinotecan,26.0,148.0,7e left
209,HCI-002,Birinapant + Irinotecan,29.0,181.0,7e left
209,HCI-002,Birinapant + Irinotecan,31.0,197.0,7e left
209,HCI-002,Birinapant + Irinotecan,33.0,275.0,7e left
210,HCI-002,Birinapant + Irinotecan,1.0,214.0,7e left
210,HCI-002,Birinapant + Irinotecan,3.0,335.0,7e left
210,HCI-002,Birinapant + Irinotecan,5.0,231.0,7e left
210,HCI-002,Birinapant + Irinotecan,8.0,137.0,7e left
210,HCI-002,Birinapant + Irinotecan,10.0,94.0,7e left
210,HCI-002,Birinapant + Irinotecan,12.0,102.0,7e left
210,HCI-002,Birinapant + Irinotecan,15.0,106.0,7e left
210,HCI-002,Birinapant + Irinotecan,17.0,131.0,7e left
210,HCI-002,Birinapant + Irinotecan,19.0,171.0,7e left
210,HCI-002,Birinapant + Irinotecan,22.0,470.0,7e left
210,HCI-002,Birinapant + Irinotecan,24.0,501.0,7e left
210,HCI-002,Birinapant + Irinotecan,26.0,578.0,7e left
210,HCI-002,Birinapant + Irinotecan,29.0,465.0,7e left
210,HCI-002,Birinapant + Irinotecan,31.0,562.0,7e left
210,HCI-002,Birinapant + Irinotecan,33.0,461.0,7e left
211,HCI-012,Irinotecan,1.0,112.694,7e mid
211,HCI-012,Irinotecan,4.0,89.376,7e mid
211,HCI-012,Irinotecan,8.0,74.1285,7e mid
211,HCI-012,Irinotecan,11.0,71.5275,7e mid
211,HCI-012,Irinotecan,15.0,65.0,7e mid
211,HCI-012,Irinotecan,18.0,112.694,7e mid
211,HCI-012,Irinotecan,22.0,172.8265,7e mid
211,HCI-012,Irinotecan,25.0,220.32,7e mid
211,HCI-012,Irinotecan,29.0,232.75,7e mid
211,HCI-012,Irinotecan,32.0,211.722,7e mid
211,HCI-012,Irinotecan,36.0,292.7825,7e mid
212,HCI-012,Irinotecan,1.0,114.376,7e mid
212,HCI-012,Irinotecan,4.0,86.528,7e mid
212,HCI-012,Irinotecan,8.0,124.93,7e mid
212,HCI-012,Irinotecan,11.0,91.854,7e mid
212,HCI-012,Irinotecan,15.0,84.5325,7e mid
212,HCI-012,Irinotecan,18.0,145.926,7e mid
212,HCI-012,Irinotecan,22.0,230.625,7e mid
212,HCI-012,Irinotecan,25.0,297.6,7e mid
212,HCI-012,Irinotecan,29.0,332.35,7e mid
212,HCI-012,Irinotecan,32.0,275.562,7e mid
212,HCI-012,Irinotecan,36.0,297.6,7e mid
213,HCI-012,Irinotecan,1.0,90.944,7e mid
213,HCI-012,Irinotecan,4.0,72.5,7e mid
213,HCI-012,Irinotecan,8.0,78.652,7e mid
213,HCI-012,Irinotecan,11.0,81.461,7e mid
213,HCI-012,Irinotecan,15.0,57.6,7e mid
213,HCI-012,Irinotecan,18.0,157.115,7e mid
213,HCI-012,Irinotecan,22.0,151.552,7e mid
213,HCI-012,Irinotecan,25.0,202.176,7e mid
213,HCI-012,Irinotecan,29.0,152.626,7e mid
213,HCI-012,Irinotecan,32.0,242.4695,7e mid
213,HCI-012,Irinotecan,36.0,275.2,7e mid
214,HCI-012,Irinotecan,1.0,115.351,7e mid
214,HCI-012,Irinotecan,4.0,68.9265,7e mid
214,HCI-012,Irinotecan,8.0,48.6,7e mid
214,HCI-012,Irinotecan,11.0,109.8,7e mid
214,HCI-012,Irinotecan,15.0,171.396,7e mid
214,HCI-012,Irinotecan,18.0,198.45,7e mid
214,HCI-012,Irinotecan,22.0,243.089,7e mid
214,HCI-012,Irinotecan,25.0,356.224,7e mid
214,HCI-012,Irinotecan,29.0,215.136,7e mid
214,HCI-012,Irinotecan,32.0,347.612,7e mid
214,HCI-012,Irinotecan,36.0,377.196,7e mid
215,HCI-012,Irinotecan,1.0,104.284,7e mid
215,HCI-012,Irinotecan,4.0,115.2,7e mid
215,HCI-012,Irinotecan,8.0,157.115,7e mid
215,HCI-012,Irinotecan,11.0,152.46,7e mid
215,HCI-012,Irinotecan,15.0,204.1605,7e mid
215,HCI-012,Irinotecan,18.0,243.36,7e mid
215,HCI-012,Irinotecan,22.0,256.0,7e mid
215,HCI-012,Irinotecan,25.0,217.728,7e mid
215,HCI-012,Irinotecan,29.0,215.136,7e mid
215,HCI-012,Irinotecan,32.0,241.875,7e mid
215,HCI-012,Irinotecan,36.0,254.144,7e mid
216,HCI-012,Birinapant + Irinotecan,1.0,111.6,7e mid
216,HCI-012,Birinapant + Irinotecan,4.0,59.904,7e mid
216,HCI-012,Birinapant + Irinotecan,8.0,0.5,7e mid
216,HCI-012,Birinapant + Irinotecan,11.0,0.5,7e mid
216,HCI-012,Birinapant + Irinotecan,15.0,0.5,7e mid
216,HCI-012,Birinapant + Irinotecan,18.0,0.5,7e mid
