MID,Sample,Drug,Day,Volume
0,HCI-010,Navitoclax,1.0,163.9208
0,HCI-010,Navitoclax,4.0,158.3743815
0,HCI-010,Navitoclax,8.0,197.154048
0,HCI-010,Navitoclax,11.0,158.5821765
0,HCI-010,Navitoclax,15.0,176.645
0,HCI-010,Navitoclax,18.0,175.6199535
0,HCI-010,Navitoclax,22.0,230.687446
1,HCI-010,Navitoclax,1.0,119.794563
1,HCI-010,Navitoclax,4.0,75.689856
1,HCI-010,Navitoclax,8.0,121.091274
1,HCI-010,Navitoclax,11.0,103.231956
1,HCI-010,Navitoclax,15.0,99.947844
1,HCI-010,Navitoclax,18.0,125.015022
1,HCI-010,Navitoclax,22.0,111.587111
2,HCI-010,Navitoclax,1.0,132.0270255
2,HCI-010,Navitoclax,4.0,100.601028
2,HCI-010,Navitoclax,8.0,94.2589395
2,HCI-010,Navitoclax,11.0,120.24
2,HCI-010,Navitoclax,15.0,131.475212
2,HCI-010,Navitoclax,18.0,108.0658915
2,HCI-010,Navitoclax,22.0,110.372796
3,HCI-024,Navitoclax,1.0,285.77
3,HCI-024,Navitoclax,4.0,221.5541835
3,HCI-024,Navitoclax,8.0,275.562
3,HCI-024,Navitoclax,11.0,286.510167
3,HCI-024,Navitoclax,15.0,282.446193
3,HCI-024,Navitoclax,18.0,308.213136
3,HCI-024,Navitoclax,22.0,367.335
4,HCI-024,Navitoclax,1.0,176.157
4,HCI-024,Navitoclax,4.0,123.7768
4,HCI-024,Navitoclax,8.0,135.2819875
4,HCI-024,Navitoclax,11.0,155.1080245
4,HCI-024,Navitoclax,15.0,213.9964515
4,HCI-024,Navitoclax,18.0,184.485
4,HCI-024,Navitoclax,22.0,213.0164
5,HCI-024,Navitoclax,1.0,246.402
5,HCI-024,Navitoclax,4.0,201.51828
5,HCI-024,Navitoclax,8.0,235.090828
5,HCI-024,Navitoclax,11.0,235.916674
5,HCI-024,Navitoclax,15.0,219.399754
5,HCI-024,Navitoclax,18.0,240.206658
5,HCI-024,Navitoclax,22.0,308.72989
6,HCI-015,Navitoclax,1.0,199.1195
6,HCI-015,Navitoclax,4.0,253.008712
6,HCI-015,Navitoclax,8.0,326.974325
6,HCI-015,Navitoclax,11.0,415.7314515
6,HCI-015,Navitoclax,15.0,400.40663
6,HCI-015,Navitoclax,18.0,453.722412
6,HCI-015,Navitoclax,22.0,566.65268
7,HCI-015,Navitoclax,1.0,131.072
7,HCI-015,Navitoclax,4.0,141.207612
7,HCI-015,Navitoclax,8.0,170.22356
7,HCI-015,Navitoclax,11.0,163.13152
7,HCI-015,Navitoclax,15.0,229.976224
7,HCI-015,Navitoclax,18.0,231.7229375
7,HCI-015,Navitoclax,22.0,242.709578
8,HCI-015,Navitoclax,1.0,141.312
8,HCI-015,Navitoclax,4.0,213.9964515
8,HCI-015,Navitoclax,8.0,157.18563
8,HCI-015,Navitoclax,11.0,182.7015
8,HCI-015,Navitoclax,15.0,257.82809
8,HCI-015,Navitoclax,18.0,227.56025
8,HCI-015,Navitoclax,22.0,240.1245
9,HCI-027,Navitoclax,1.0,152.1
9,HCI-027,Navitoclax,4.0,157.29396
9,HCI-027,Navitoclax,8.0,284.8168445
9,HCI-027,Navitoclax,11.0,333.5596
9,HCI-027,Navitoclax,15.0,348.884382
9,HCI-027,Navitoclax,18.0,591.9876
9,HCI-027,Navitoclax,22.0,562.306369
10,HCI-027,Navitoclax,1.0,157.115
10,HCI-027,Navitoclax,4.0,106.431975
10,HCI-027,Navitoclax,8.0,213.7629375
10,HCI-027,Navitoclax,11.0,207.237042
10,HCI-027,Navitoclax,15.0,270.323298
10,HCI-027,Navitoclax,18.0,331.515679
10,HCI-027,Navitoclax,22.0,862.9832715
11,HCI-027,Navitoclax,1.0,219.04
11,HCI-027,Navitoclax,4.0,219.29335
11,HCI-027,Navitoclax,8.0,343.404325
11,HCI-027,Navitoclax,11.0,370.29252
11,HCI-027,Navitoclax,15.0,388.4700285
11,HCI-027,Navitoclax,18.0,322.5364
11,HCI-027,Navitoclax,22.0,469.5003
12,HCI-002,Navitoclax,1.0,267.385952
12,HCI-002,Navitoclax,4.0,330.8071095
12,HCI-002,Navitoclax,8.0,466.3990375
12,HCI-002,Navitoclax,11.0,665.3637315
12,HCI-002,Navitoclax,15.0,767.000047
12,HCI-002,Navitoclax,18.0,765.797104
12,HCI-002,Navitoclax,22.0,928.08
13,HCI-002,Navitoclax,1.0,180.002988
13,HCI-002,Navitoclax,4.0,225.416594
13,HCI-002,Navitoclax,8.0,376.1999425
13,HCI-002,Navitoclax,11.0,498.9726
13,HCI-002,Navitoclax,15.0,662.2694245
13,HCI-002,Navitoclax,18.0,712.331704
13,HCI-002,Navitoclax,22.0,687.587868
14,HCI-002,Navitoclax,1.0,107.595104
14,HCI-002,Navitoclax,4.0,145.8167625
14,HCI-002,Navitoclax,8.0,144.7936
14,HCI-002,Navitoclax,11.0,203.8612125
14,HCI-002,Navitoclax,15.0,223.743762
14,HCI-002,Navitoclax,18.0,204.249254
14,HCI-002,Navitoclax,22.0,214.043264
15,HCI-002,Vehicle,1.0,127.977608
15,HCI-002,Vehicle,4.0,94.36752
15,HCI-002,Vehicle,8.0,132.2894275
15,HCI-002,Vehicle,11.0,178.4521665
15,HCI-002,Vehicle,15.0,243.9844
15,HCI-002,Vehicle,18.0,279.79374
15,HCI-002,Vehicle,22.0,482.2335
16,HCI-002,Vehicle,1.0,242.0734865
16,HCI-002,Vehicle,4.0,309.3052845
16,HCI-002,Vehicle,8.0,414.8497305
16,HCI-002,Vehicle,11.0,594.560088
16,HCI-002,Vehicle,15.0,792.4225
16,HCI-002,Vehicle,18.0,923.000832
16,HCI-002,Vehicle,22.0,1195.42212
17,HCI-002,Vehicle,1.0,180.50552
17,HCI-002,Vehicle,4.0,287.934109
17,HCI-002,Vehicle,8.0,369.333032
17,HCI-002,Vehicle,11.0,537.23241
17,HCI-002,Vehicle,15.0,613.941774
17,HCI-002,Vehicle,18.0,772.506436
17,HCI-002,Vehicle,22.0,967.903125
18,HCI-002,Vehicle,1.0,150.504858
18,HCI-002,Vehicle,4.0,163.8443625
18,HCI-002,Vehicle,8.0,335.34375
18,HCI-002,Vehicle,11.0,440.9164
18,HCI-002,Vehicle,15.0,526.764738
18,HCI-002,Vehicle,18.0,670.298813
18,HCI-002,Vehicle,22.0,1347.521759
19,HCI-002,Vehicle,1.0,242.764478
19,HCI-002,Vehicle,4.0,220.21875
19,HCI-002,Vehicle,8.0,402.711745
19,HCI-002,Vehicle,11.0,379.3671875
19,HCI-002,Vehicle,15.0,624.581504
19,HCI-002,Vehicle,18.0,753.2554
19,HCI-002,Vehicle,22.0,875.691675
20,HCI-002,Vehicle,1.0,202.335246
20,HCI-002,Vehicle,4.0,219.950318
20,HCI-002,Vehicle,8.0,337.6952685
20,HCI-002,Vehicle,11.0,394.30672
20,HCI-002,Vehicle,15.0,584.828332
20,HCI-002,Vehicle,18.0,614.247449
20,HCI-002,Vehicle,22.0,863.09145
21,HCI-023,Docetaxel,1.0,305.96859
21,HCI-023,Docetaxel,3.0,275.736132
21,HCI-023,Docetaxel,7.0,247.9491465
21,HCI-023,Docetaxel,10.0,168.763534
21,HCI-023,Docetaxel,14.0,116.2456595
21,HCI-023,Docetaxel,17.0,67.108864
21,HCI-023,Docetaxel,21.0,45.08334
22,HCI-023,Docetaxel,1.0,235.9296
22,HCI-023,Docetaxel,3.0,232.90092
22,HCI-023,Docetaxel,7.0,172.0128
22,HCI-023,Docetaxel,10.0,181.3
22,HCI-023,Docetaxel,14.0,109.6515
22,HCI-023,Docetaxel,17.0,86.633576
22,HCI-023,Docetaxel,21.0,87.005184
23,HCI-023,Docetaxel,1.0,180.565
23,HCI-023,Docetaxel,3.0,234.519704
23,HCI-023,Docetaxel,7.0,169.672086
23,HCI-023,Docetaxel,10.0,132.5001645
23,HCI-023,Docetaxel,14.0,111.392
23,HCI-023,Docetaxel,17.0,74.646275
23,HCI-023,Docetaxel,21.0,58.583424
24,HCI-023,Vehicle,1.0,217.9561
24,HCI-023,Vehicle,3.0,203.4722025
24,HCI-023,Vehicle,7.0,253.345152
24,HCI-023,Vehicle,10.0,291.594775
24,HCI-023,Vehicle,14.0,359.8976205
24,HCI-023,Vehicle,17.0,336.3808275
24,HCI-023,Vehicle,21.0,461.087288
25,HCI-023,Vehicle,1.0,308.594592
25,HCI-023,Vehicle,3.0,418.392126
25,HCI-023,Vehicle,7.0,483.502662
25,HCI-023,Vehicle,10.0,616.002922
25,HCI-023,Vehicle,14.0,522.31344
25,HCI-023,Vehicle,17.0,636.172547
25,HCI-023,Vehicle,21.0,918.174908
26,HCI-023,Vehicle,1.0,201.698308
26,HCI-023,Vehicle,3.0,256.3903225
26,HCI-023,Vehicle,7.0,238.077184
26,HCI-023,Vehicle,10.0,334.855354
26,HCI-023,Vehicle,14.0,406.002456
26,HCI-023,Vehicle,17.0,331.88535
26,HCI-023,Vehicle,21.0,471.7524005
27,HCI-023,Vehicle,1.0,200.552418
27,HCI-023,Vehicle,3.0,259.949736
27,HCI-023,Vehicle,7.0,172.15315
27,HCI-023,Vehicle,10.0,250.970112
27,HCI-023,Vehicle,14.0,235.99035
27,HCI-023,Vehicle,17.0,370.445886
27,HCI-023,Vehicle,21.0,357.499688
28,HCI-023,Vehicle,1.0,343.748438
28,HCI-023,Vehicle,3.0,431.5205
28,HCI-023,Vehicle,7.0,446.261794
28,HCI-023,Vehicle,10.0,524.102922
28,HCI-023,Vehicle,14.0,515.234039
28,HCI-023,Vehicle,17.0,496.01322
28,HCI-023,Vehicle,21.0,586.824588
29,HCI-023,Vehicle,1.0,192.9886145
29,HCI-023,Vehicle,3.0,190.21293
29,HCI-023,Vehicle,7.0,198.180576
29,HCI-023,Vehicle,10.0,220.6224375
29,HCI-023,Vehicle,14.0,224.2520595
29,HCI-023,Vehicle,17.0,248.2732995
29,HCI-023,Vehicle,21.0,272.1681885
30,HCI-015,Docetaxel,1.0,199.584
30,HCI-015,Docetaxel,4.0,212.310854
30,HCI-015,Docetaxel,8.0,160.196778
30,HCI-015,Docetaxel,11.0,152.576
30,HCI-015,Docetaxel,15.0,126.880038
30,HCI-015,Docetaxel,18.0,120.0864375
30,HCI-015,Docetaxel,22.0,100.5723
31,HCI-015,Docetaxel,1.0,105.5925
31,HCI-015,Docetaxel,4.0,79.8946055
31,HCI-015,Docetaxel,8.0,148.014742
31,HCI-015,Docetaxel,11.0,111.6
31,HCI-015,Docetaxel,15.0,97.215268
31,HCI-015,Docetaxel,18.0,64.8044875
31,HCI-015,Docetaxel,22.0,49.800672
32,HCI-015,Docetaxel,1.0,107.648
32,HCI-015,Docetaxel,4.0,64.135018
32,HCI-015,Docetaxel,8.0,79.4628915
32,HCI-015,Docetaxel,11.0,46.994448
32,HCI-015,Docetaxel,15.0,62.242048
32,HCI-015,Docetaxel,18.0,64.605042
32,HCI-015,Docetaxel,22.0,70.09705
33,HCI-015,Vehicle,1.0,138.915
33,HCI-015,Vehicle,4.0,145.330504
33,HCI-015,Vehicle,8.0,182.6566875
33,HCI-015,Vehicle,11.0,203.187798
33,HCI-015,Vehicle,15.0,306.9543645
33,HCI-015,Vehicle,18.0,338.6242485
33,HCI-015,Vehicle,22.0,389.207
34,HCI-015,Vehicle,1.0,178.85
34,HCI-015,Vehicle,4.0,172.1692665
34,HCI-015,Vehicle,8.0,261.140824
34,HCI-015,Vehicle,11.0,322.8452955
34,HCI-015,Vehicle,15.0,356.979056
34,HCI-015,Vehicle,18.0,326.810204
34,HCI-015,Vehicle,22.0,433.2
35,HCI-015,Vehicle,1.0,121.086
35,HCI-015,Vehicle,4.0,147.9168115
35,HCI-015,Vehicle,8.0,230.538924
35,HCI-015,Vehicle,11.0,249.67965
35,HCI-015,Vehicle,15.0,355.743
35,HCI-015,Vehicle,18.0,294.208936
35,HCI-015,Vehicle,22.0,343.901538
36,HCI-015,Vehicle,1.0,130.235
36,HCI-015,Vehicle,4.0,101.71303
36,HCI-015,Vehicle,8.0,133.490286
36,HCI-015,Vehicle,11.0,123.037704
36,HCI-015,Vehicle,15.0,106.6600685
36,HCI-015,Vehicle,18.0,135.502848
36,HCI-015,Vehicle,22.0,106.1705
37,HCI-015,Vehicle,1.0,124.6535
37,HCI-015,Vehicle,4.0,147.39008
37,HCI-015,Vehicle,8.0,198.82044
37,HCI-015,Vehicle,11.0,211.606956
37,HCI-015,Vehicle,15.0,224.1088
37,HCI-015,Vehicle,18.0,298.969344
37,HCI-015,Vehicle,22.0,313.227576
38,HCI-015,Vehicle,1.0,291.9645
38,HCI-015,Vehicle,4.0,247.3814115
38,HCI-015,Vehicle,8.0,367.566903
38,HCI-015,Vehicle,11.0,486.2446875
38,HCI-015,Vehicle,15.0,536.3262
38,HCI-015,Vehicle,18.0,535.690116
38,HCI-015,Vehicle,22.0,573.3874935
39,HCI-019,Docetaxel,1.0,123.008
39,HCI-019,Docetaxel,4.0,164.152
39,HCI-019,Docetaxel,8.0,122.4
39,HCI-019,Docetaxel,11.0,145.926
39,HCI-019,Docetaxel,15.0,70.227
39,HCI-019,Docetaxel,18.0,47.1495
39,HCI-019,Docetaxel,22.0,4.0
40,HCI-019,Docetaxel,1.0,202.612
40,HCI-019,Docetaxel,4.0,142.884
40,HCI-019,Docetaxel,8.0,205.35
40,HCI-019,Docetaxel,11.0,194.4
40,HCI-019,Docetaxel,15.0,145.408
40,HCI-019,Docetaxel,18.0,99.238
40,HCI-019,Docetaxel,22.0,94.08
41,HCI-019,Docetaxel,1.0,181.3
41,HCI-019,Docetaxel,4.0,180.918
41,HCI-019,Docetaxel,8.0,222.376
41,HCI-019,Docetaxel,11.0,234.1955
41,HCI-019,Docetaxel,15.0,225.0
41,HCI-019,Docetaxel,18.0,132.9615
41,HCI-019,Docetaxel,22.0,128.9925
42,HCI-019,Vehicle,1.0,169.884
42,HCI-019,Vehicle,4.0,136.462
42,HCI-019,Vehicle,8.0,199.1195
42,HCI-019,Vehicle,11.0,152.1
42,HCI-019,Vehicle,15.0,166.698
42,HCI-019,Vehicle,18.0,168.3375
42,HCI-019,Vehicle,22.0,205.8
43,HCI-019,Vehicle,1.0,205.35
43,HCI-019,Vehicle,4.0,166.464
43,HCI-019,Vehicle,8.0,255.881
43,HCI-019,Vehicle,11.0,216.302
43,HCI-019,Vehicle,15.0,257.9115
43,HCI-019,Vehicle,18.0,288.684
43,HCI-019,Vehicle,22.0,334.1165
44,HCI-019,Vehicle,1.0,84.7
44,HCI-019,Vehicle,4.0,113.4
44,HCI-019,Vehicle,8.0,89.376
44,HCI-019,Vehicle,11.0,114.873
44,HCI-019,Vehicle,15.0,75.712
44,HCI-019,Vehicle,18.0,132.618
44,HCI-019,Vehicle,22.0,125.0235
45,HCI-019,Vehicle,1.0,176.157
45,HCI-019,Vehicle,4.0,159.528
45,HCI-019,Vehicle,8.0,189.0375
45,HCI-019,Vehicle,11.0,255.528
45,HCI-019,Vehicle,15.0,278.8425
45,HCI-019,Vehicle,18.0,299.88
45,HCI-019,Vehicle,22.0,333.036
46,HCI-019,Vehicle,1.0,74.36
46,HCI-019,Vehicle,4.0,90.75
46,HCI-019,Vehicle,8.0,85.6745
46,HCI-019,Vehicle,11.0,90.944
46,HCI-019,Vehicle,15.0,141.5375
46,HCI-019,Vehicle,18.0,121.086
46,HCI-019,Vehicle,22.0,168.776
47,HCI-019,Vehicle,1.0,89.2375
47,HCI-019,Vehicle,4.0,104.284
47,HCI-019,Vehicle,8.0,132.9615
47,HCI-019,Vehicle,11.0,119.164
47,HCI-019,Vehicle,15.0,120.0945
47,HCI-019,Vehicle,18.0,216.5625
47,HCI-019,Vehicle,22.0,194.5085
48,HCI-016,Docetaxel,1.0,216.302
48,HCI-016,Docetaxel,5.0,153.6
48,HCI-016,Docetaxel,8.0,142.228
48,HCI-016,Docetaxel,12.0,62.208
48,HCI-016,Docetaxel,15.0,32.0
48,HCI-016,Docetaxel,19.0,13.5
48,HCI-016,Docetaxel,22.0,0.0
49,HCI-016,Docetaxel,1.0,313.4495
49,HCI-016,Docetaxel,5.0,340.605
49,HCI-016,Docetaxel,8.0,329.122
49,HCI-016,Docetaxel,12.0,171.396
49,HCI-016,Docetaxel,15.0,141.312
49,HCI-016,Docetaxel,19.0,78.03
49,HCI-016,Docetaxel,22.0,41.454
50,HCI-016,Docetaxel,1.0,65.0
50,HCI-016,Docetaxel,5.0,42.336
50,HCI-016,Docetaxel,8.0,32.0
50,HCI-016,Docetaxel,12.0,32.0
50,HCI-016,Docetaxel,15.0,0.5
50,HCI-016,Docetaxel,19.0,0.0
50,HCI-016,Docetaxel,22.0,0.0
51,HCI-016,Vehicle,1.0,65.0
51,HCI-016,Vehicle,5.0,67.5
51,HCI-016,Vehicle,8.0,114.376
51,HCI-016,Vehicle,12.0,99.825
51,HCI-016,Vehicle,15.0,120.0945
51,HCI-016,Vehicle,19.0,136.9305
51,HCI-016,Vehicle,22.0,136.9305
52,HCI-016,Vehicle,1.0,111.392
52,HCI-016,Vehicle,5.0,139.264
52,HCI-016,Vehicle,8.0,175.712
52,HCI-016,Vehicle,12.0,249.64
52,HCI-016,Vehicle,15.0,306.5605
52,HCI-016,Vehicle,19.0,332.82
52,HCI-016,Vehicle,22.0,433.2
53,HCI-016,Vehicle,1.0,262.122
53,HCI-016,Vehicle,5.0,329.476
53,HCI-016,Vehicle,8.0,394.944
53,HCI-016,Vehicle,12.0,479.859
53,HCI-016,Vehicle,15.0,514.5525
53,HCI-016,Vehicle,19.0,550.0
53,HCI-016,Vehicle,22.0,853.0125
54,HCI-016,Vehicle,1.0,295.856
54,HCI-016,Vehicle,5.0,336.518
54,HCI-016,Vehicle,8.0,432.964
54,HCI-016,Vehicle,12.0,523.418
54,HCI-016,Vehicle,15.0,578.1905
54,HCI-016,Vehicle,19.0,659.3955
54,HCI-016,Vehicle,22.0,915.008
55,HCI-016,Vehicle,1.0,352.352
55,HCI-016,Vehicle,5.0,464.7875
55,HCI-016,Vehicle,8.0,523.418
55,HCI-016,Vehicle,12.0,546.3635
55,HCI-016,Vehicle,15.0,584.325
55,HCI-016,Vehicle,19.0,696.1365
55,HCI-016,Vehicle,22.0,1117.1875
56,HCI-016,Vehicle,1.0,67.5
56,HCI-016,Vehicle,5.0,87.725
56,HCI-016,Vehicle,8.0,111.6
56,HCI-016,Vehicle,12.0,115.351
56,HCI-016,Vehicle,15.0,152.46
56,HCI-016,Vehicle,19.0,178.5375
56,HCI-016,Vehicle,22.0,173.95
57,HCI-002,Docetaxel,1.0,222.95
57,HCI-002,Docetaxel,3.0,273.885
57,HCI-002,Docetaxel,7.0,321.671104
57,HCI-002,Docetaxel,10.0,143.1388795
57,HCI-002,Docetaxel,14.0,118.7183385
57,HCI-002,Docetaxel,17.0,87.005184
57,HCI-002,Docetaxel,21.0,68.873684
58,HCI-002,Docetaxel,1.0,249.444
58,HCI-002,Docetaxel,3.0,215.638093
58,HCI-002,Docetaxel,7.0,170.3535
58,HCI-002,Docetaxel,10.0,89.0639955
58,HCI-002,Docetaxel,14.0,70.540332
58,HCI-002,Docetaxel,17.0,79.9710535
58,HCI-002,Docetaxel,21.0,18.0
59,HCI-002,Docetaxel,1.0,249.018
59,HCI-002,Docetaxel,3.0,309.689604
59,HCI-002,Docetaxel,7.0,206.5259195
59,HCI-002,Docetaxel,10.0,179.627058
59,HCI-002,Docetaxel,14.0,100.5836
59,HCI-002,Docetaxel,17.0,118.045529
59,HCI-002,Docetaxel,21.0,76.5524115
60,HCI-002,Vehicle,1.0,343.914
60,HCI-002,Vehicle,3.0,467.886794
60,HCI-002,Vehicle,7.0,620.6265
60,HCI-002,Vehicle,10.0,948.2545485
60,HCI-002,Vehicle,14.0,1219.519466
61,HCI-002,Vehicle,1.0,190.44
61,HCI-002,Vehicle,3.0,310.3126
61,HCI-002,Vehicle,7.0,569.805312
61,HCI-002,Vehicle,10.0,687.8711475
61,HCI-002,Vehicle,14.0,887.3782705
62,HCI-002,Vehicle,1.0,244.6875
62,HCI-002,Vehicle,3.0,330.512905
62,HCI-002,Vehicle,7.0,566.636
62,HCI-002,Vehicle,10.0,623.71575
62,HCI-002,Vehicle,14.0,1001.309452
63,HCI-027,Docetaxel,1.0,168.776
63,HCI-027,Docetaxel,4.0,146.273636
63,HCI-027,Docetaxel,8.0,117.962502
63,HCI-027,Docetaxel,11.0,4.0
63,HCI-027,Docetaxel,15.0,13.5
63,HCI-027,Docetaxel,18.0,0.5
63,HCI-027,Docetaxel,22.0,0.5
64,HCI-027,Docetaxel,1.0,210.9375
64,HCI-027,Docetaxel,4.0,263.636856
64,HCI-027,Docetaxel,8.0,345.65389
64,HCI-027,Docetaxel,11.0,318.5242525
64,HCI-027,Docetaxel,15.0,164.013696
64,HCI-027,Docetaxel,18.0,88.8375145
64,HCI-027,Docetaxel,22.0,4.0
65,HCI-027,Docetaxel,1.0,139.264
65,HCI-027,Docetaxel,4.0,132.325596
65,HCI-027,Docetaxel,8.0,81.5736515
65,HCI-027,Docetaxel,11.0,0.5
65,HCI-027,Docetaxel,15.0,4.0
65,HCI-027,Docetaxel,18.0,0.5
65,HCI-027,Docetaxel,22.0,0.0
66,HCI-027,Vehicle,1.0,128.9925
66,HCI-027,Vehicle,4.0,165.129326
66,HCI-027,Vehicle,8.0,289.154556
66,HCI-027,Vehicle,11.0,294.88725
66,HCI-027,Vehicle,15.0,484.25788
66,HCI-027,Vehicle,18.0,717.56388
66,HCI-027,Vehicle,22.0,864.799515
67,HCI-027,Vehicle,1.0,169.0155
67,HCI-027,Vehicle,4.0,119.47724
67,HCI-027,Vehicle,8.0,180.075
67,HCI-027,Vehicle,11.0,267.3727695
67,HCI-027,Vehicle,15.0,329.991471
67,HCI-027,Vehicle,18.0,447.675138
67,HCI-027,Vehicle,22.0,561.152304
68,HCI-027,Vehicle,1.0,164.775
68,HCI-027,Vehicle,4.0,118.52805
68,HCI-027,Vehicle,8.0,280.0755415
68,HCI-027,Vehicle,11.0,393.1431455
68,HCI-027,Vehicle,15.0,480.730336
68,HCI-027,Vehicle,18.0,609.294582
68,HCI-027,Vehicle,22.0,814.4955
69,HCI-027,Vehicle,1.0,222.376
69,HCI-027,Vehicle,4.0,306.377451
69,HCI-027,Vehicle,8.0,446.000768
69,HCI-027,Vehicle,11.0,533.7610235
69,HCI-027,Vehicle,15.0,595.3558315
69,HCI-027,Vehicle,18.0,861.754016
69,HCI-027,Vehicle,22.0,808.3512
70,HCI-027,Vehicle,1.0,106.1705
70,HCI-027,Vehicle,4.0,105.026064
70,HCI-027,Vehicle,8.0,177.897976
70,HCI-027,Vehicle,11.0,301.0713795
70,HCI-027,Vehicle,15.0,253.6773075
70,HCI-027,Vehicle,18.0,277.85835
70,HCI-027,Vehicle,22.0,336.093552
71,HCI-027,Vehicle,1.0,256.0
71,HCI-027,Vehicle,4.0,277.4672
71,HCI-027,Vehicle,8.0,465.1468875
71,HCI-027,Vehicle,11.0,611.44947
71,HCI-027,Vehicle,15.0,615.171
71,HCI-027,Vehicle,18.0,742.503353
71,HCI-027,Vehicle,22.0,938.1346875
72,HCI-010,Docetaxel,1.0,147.605248
72,HCI-010,Docetaxel,4.0,206.428768
72,HCI-010,Docetaxel,11.0,176.4610605
72,HCI-010,Docetaxel,15.0,118.7912055
72,HCI-010,Docetaxel,18.0,94.7176875
72,HCI-010,Docetaxel,22.0,91.617575
73,HCI-010,Docetaxel,1.0,151.668224
73,HCI-010,Docetaxel,4.0,196.6401
73,HCI-010,Docetaxel,11.0,134.768968
73,HCI-010,Docetaxel,15.0,93.647746
73,HCI-010,Docetaxel,18.0,83.152816
73,HCI-010,Docetaxel,22.0,88.266655
74,HCI-010,Docetaxel,1.0,155.795742
74,HCI-010,Docetaxel,4.0,240.621952
74,HCI-010,Docetaxel,11.0,152.2669685
74,HCI-010,Docetaxel,15.0,175.577674
74,HCI-010,Docetaxel,18.0,217.114786
74,HCI-010,Docetaxel,22.0,177.1919145
75,HCI-010,Vehicle,1.0,159.2693275
75,HCI-010,Vehicle,4.0,214.0458975
75,HCI-010,Vehicle,11.0,197.669846
75,HCI-010,Vehicle,15.0,250.253442
75,HCI-010,Vehicle,18.0,209.0332195
75,HCI-010,Vehicle,22.0,261.789003
76,HCI-010,Vehicle,1.0,222.6064
76,HCI-010,Vehicle,4.0,328.329144
76,HCI-010,Vehicle,8.0,367.326226
76,HCI-010,Vehicle,11.0,345.331126
76,HCI-010,Vehicle,15.0,364.366
76,HCI-010,Vehicle,18.0,416.927936
76,HCI-010,Vehicle,22.0,475.215494
77,HCI-010,Vehicle,1.0,176.731632
77,HCI-010,Vehicle,4.0,273.46655
77,HCI-010,Vehicle,11.0,236.058039
77,HCI-010,Vehicle,15.0,299.4131035
77,HCI-010,Vehicle,18.0,341.8778405
77,HCI-010,Vehicle,22.0,353.835756
78,HCI-010,Vehicle,1.0,153.277944
78,HCI-010,Vehicle,4.0,226.731776
78,HCI-010,Vehicle,11.0,237.2731875
78,HCI-010,Vehicle,15.0,311.00872
78,HCI-010,Vehicle,18.0,353.9807775
78,HCI-010,Vehicle,22.0,295.61175
79,HCI-010,Vehicle,1.0,98.907408
79,HCI-010,Vehicle,4.0,121.42592
79,HCI-010,Vehicle,8.0,151.255
79,HCI-010,Vehicle,11.0,76.7882315
79,HCI-010,Vehicle,15.0,118.272129
79,HCI-010,Vehicle,18.0,125.6047155
79,HCI-010,Vehicle,22.0,135.359991
80,HCI-010,Vehicle,1.0,233.615313
80,HCI-010,Vehicle,4.0,387.760128
80,HCI-010,Vehicle,8.0,445.835
80,HCI-010,Vehicle,11.0,393.471516
80,HCI-010,Vehicle,15.0,427.785475
80,HCI-010,Vehicle,18.0,578.1917435
80,HCI-010,Vehicle,22.0,517.0
81,HCI-024,Docetaxel,1.0,194.4
81,HCI-024,Docetaxel,4.0,238.7484375
81,HCI-024,Docetaxel,8.0,249.0159
81,HCI-024,Docetaxel,11.0,205.032564
81,HCI-024,Docetaxel,15.0,163.515672
81,HCI-024,Docetaxel,18.0,207.223744
81,HCI-024,Docetaxel,22.0,107.353512
82,HCI-024,Docetaxel,1.0,133.2
82,HCI-024,Docetaxel,4.0,151.381696
82,HCI-024,Docetaxel,8.0,167.82525
82,HCI-024,Docetaxel,11.0,127.592613
82,HCI-024,Docetaxel,15.0,56.6803755
82,HCI-024,Docetaxel,18.0,38.80016
82,HCI-024,Docetaxel,22.0,13.5
83,HCI-024,Docetaxel,1.0,249.64
83,HCI-024,Docetaxel,4.0,285.77
83,HCI-024,Docetaxel,8.0,262.969784
83,HCI-024,Docetaxel,11.0,173.2188525
83,HCI-024,Docetaxel,15.0,97.5032235
83,HCI-024,Docetaxel,18.0,124.2949585
83,HCI-024,Docetaxel,22.0,63.3142645
84,HCI-024,Vehicle,1.0,243.089
84,HCI-024,Vehicle,4.0,291.3084
84,HCI-024,Vehicle,8.0,255.981096
84,HCI-024,Vehicle,11.0,322.0722
84,HCI-024,Vehicle,15.0,286.9082155
84,HCI-024,Vehicle,18.0,309.371328
84,HCI-024,Vehicle,22.0,337.949498
85,HCI-024,Vehicle,1.0,149.504
85,HCI-024,Vehicle,4.0,156.248064
85,HCI-024,Vehicle,8.0,144.9138745
85,HCI-024,Vehicle,11.0,154.5576375
85,HCI-024,Vehicle,15.0,187.943224
85,HCI-024,Vehicle,18.0,202.2556385
85,HCI-024,Vehicle,22.0,226.7277125
86,HCI-024,Vehicle,1.0,173.95
86,HCI-024,Vehicle,4.0,198.790704
86,HCI-024,Vehicle,8.0,233.30615
86,HCI-024,Vehicle,11.0,239.88356
86,HCI-024,Vehicle,15.0,241.8261385
86,HCI-024,Vehicle,18.0,213.75
86,HCI-024,Vehicle,22.0,231.5178315
87,HCI-024,Vehicle,1.0,292.7825
