source,target,pair,percent-heldout,percent-used,seed,transfer,target_only_mean,percent-to-match-TL,efficiency-gain
GDSC,REP,GDSC_REP,70,30,5,0.8445757199024218,0.8288957258001677,39.22742721010757,1.3075809070035858
GDSC,REP,GDSC_REP,70,30,6,0.8446920086202048,0.8288957258001677,39.29586127147915,1.3098620423826381
GDSC,REP,GDSC_REP,70,30,7,0.8370840906728995,0.8288957258001677,34.818722528860675,1.160624084295356
GDSC,REP,GDSC_REP,70,30,8,0.8473160340010993,0.8288957258001677,41.879460508392434,1.3959820169464146
GDSC,REP,GDSC_REP,70,30,9,0.8486479323108698,0.8288957258001677,43.63305625212588,1.454435208404196
CTD2,REP,CTD2_REP,20,80,0,0.8767321275350416,0.8690476487464679,90.0,1.125
CTD2,REP,CTD2_REP,20,80,1,0.8792678123700988,0.8690476487464679,90.0,1.125
CTD2,REP,CTD2_REP,20,80,2,0.8791535592332133,0.8690476487464679,90.0,1.125
CTD2,REP,CTD2_REP,20,80,3,0.878817308389586,0.8690476487464679,90.0,1.125
CTD2,REP,CTD2_REP,20,80,4,0.8723085782985239,0.8690476487464679,85.06731304312498,1.0633414130390624
CTD2,REP,CTD2_REP,20,80,5,0.8849136565402741,0.8690476487464679,90.0,1.125
CTD2,REP,CTD2_REP,20,80,6,0.8845061997388386,0.8690476487464679,90.0,1.125
CTD2,REP,CTD2_REP,20,80,7,0.8745536514010742,0.8690476487464679,88.5560385840215,1.1069504823002687
CTD2,REP,CTD2_REP,20,80,8,0.8775229229585848,0.8690476487464679,90.0,1.125
CTD2,REP,CTD2_REP,20,80,9,0.8750305001972961,0.8690476487464679,89.29703653755598,1.1162129567194499
CTD2,REP,CTD2_REP,40,60,0,0.8758325723563034,0.859055392412358,90.0,1.5
CTD2,REP,CTD2_REP,40,60,1,0.8741231700346784,0.859055392412358,87.88709317813738,1.4647848863022896
CTD2,REP,CTD2_REP,40,60,2,0.8773844584543422,0.859055392412358,90.0,1.5
CTD2,REP,CTD2_REP,40,60,3,0.8700970778755377,0.859055392412358,81.63075768080233,1.3605126280133721
CTD2,REP,CTD2_REP,40,60,4,0.8685335077279185,0.859055392412358,79.05252085423896,1.317542014237316
CTD2,REP,CTD2_REP,40,60,5,0.8693172166850841,0.859055392412358,80.4188944009836,1.34031490668306
CTD2,REP,CTD2_REP,40,60,6,0.8716399011176911,0.859055392412358,84.02822386748242,1.4004703977913737
CTD2,REP,CTD2_REP,40,60,7,0.8723977192597131,0.859055392412358,85.20583340920457,1.4200972234867428
CTD2,REP,CTD2_REP,40,60,8,0.8731531874476808,0.859055392412358,86.37979124590207,1.4396631874317012
CTD2,REP,CTD2_REP,40,60,9,0.8785845746305708,0.859055392412358,90.0,1.5
CTD2,REP,CTD2_REP,60,40,0,0.8633473065466103,0.8458885383634339,69.40004042038534,1.7350010105096334
CTD2,REP,CTD2_REP,60,40,1,0.8578336321233443,0.8458885383634339,57.80716934349486,1.4451792335873717
CTD2,REP,CTD2_REP,60,40,2,0.8654778359993164,0.8458885383634339,73.42140967133716,1.835535241783429
CTD2,REP,CTD2_REP,60,40,3,0.8643945960429762,0.8458885383634339,71.42517278017613,1.785629319504403
CTD2,REP,CTD2_REP,60,40,4,0.8599353951296524,0.8458885383634339,61.92735941443949,1.5481839853609873
CTD2,REP,CTD2_REP,60,40,5,0.860608790314706,0.8458885383634339,63.402212303009556,1.585055307575239
CTD2,REP,CTD2_REP,60,40,6,0.8673798105138348,0.8458885383634339,76.9264425772111,1.9231610644302777
CTD2,REP,CTD2_REP,60,40,7,0.8669458621454597,0.8458885383634339,76.12674557864726,1.9031686394661815
CTD2,REP,CTD2_REP,60,40,8,0.8563263182277929,0.8458885383634339,55.10182350040023,1.3775455875100058
CTD2,REP,CTD2_REP,60,40,9,0.8585637442731732,0.8458885383634339,59.117583767034645,1.4779395941758662
CTD2,REP,CTD2_REP,80,20,0,0.8426444778689124,0.7966078913529282,38.09092198101785,1.9045460990508924
CTD2,REP,CTD2_REP,80,20,1,0.8407228307626037,0.7966078913529282,36.960063214021986,1.8480031607010994
CTD2,REP,CTD2_REP,80,20,2,0.8331674528043977,0.7966078913529282,32.51384341957867,1.6256921709789336
CTD2,REP,CTD2_REP,80,20,3,0.8371760238302185,0.7966078913529282,34.87282373016373,1.7436411865081864
CTD2,REP,CTD2_REP,80,20,4,0.8325116127568485,0.7966078913529282,32.12789197975228,1.6063945989876138
CTD2,REP,CTD2_REP,80,20,5,0.8420281539491471,0.7966078913529282,37.72822515406784,1.8864112577033922
CTD2,REP,CTD2_REP,80,20,6,0.8395158452386927,0.7966078913529282,36.249771424821574,1.8124885712410788
CTD2,REP,CTD2_REP,80,20,7,0.8409653439373103,0.7966078913529282,37.10277836126655,1.8551389180633275
CTD2,REP,CTD2_REP,80,20,8,0.8401412553653546,0.7966078913529282,36.61781534005536,1.8308907670027679
CTD2,REP,CTD2_REP,80,20,9,0.8484689692969927,0.7966078913529282,43.397431071796106,2.169871553589805
CTD2,REP,CTD2_REP,10,90,0,0.8769346816686168,0.8754828729457707,90.0,1.0
CTD2,REP,CTD2_REP,10,90,1,0.8784642086258325,0.8754828729457707,90.0,1.0
CTD2,REP,CTD2_REP,10,90,2,0.8797998480454717,0.8754828729457707,90.0,1.0
CTD2,REP,CTD2_REP,10,90,3,0.8891241167195273,0.8754828729457707,90.0,1.0
CTD2,REP,CTD2_REP,10,90,4,0.8747046971968053,0.8754828729457707,88.79075580762262,0.986563953418029
CTD2,REP,CTD2_REP,10,90,5,0.8942764600893174,0.8754828729457707,90.0,1.0
CTD2,REP,CTD2_REP,10,90,6,0.8823506942783901,0.8754828729457707,90.0,1.0
CTD2,REP,CTD2_REP,10,90,7,0.8792016485009254,0.8754828729457707,90.0,1.0
CTD2,REP,CTD2_REP,10,90,8,0.8891547344856207,0.8754828729457707,90.0,1.0
CTD2,REP,CTD2_REP,10,90,9,0.8827566496915916,0.8754828729457707,90.0,1.0
CTD2,REP,CTD2_REP,85,15,0,0.838891774429345,0.7611461470905807,35.88251567653141,2.392167711768761
CTD2,REP,CTD2_REP,85,15,1,0.8354120257989908,0.7611461470905807,33.834738937160715,2.255649262477381
CTD2,REP,CTD2_REP,85,15,2,0.8247947535370533,0.7611461470905807,28.729870759893913,1.9153247173262609
CTD2,REP,CTD2_REP,85,15,3,0.8243183488514658,0.7611461470905807,28.582321475854442,1.9054880983902962
CTD2,REP,CTD2_REP,85,15,4,0.8322975909961065,0.7611461470905807,32.00194357659936,2.133462905106624
CTD2,REP,CTD2_REP,85,15,5,0.8311834847522268,0.7611461470905807,31.346309766874395,2.089753984458293
CTD2,REP,CTD2_REP,85,15,6,0.8322907818392852,0.7611461470905807,31.99793649607874,2.133195766405249
CTD2,REP,CTD2_REP,85,15,7,0.8295744010083165,0.7611461470905807,30.399389568749733,2.0266259712499823
CTD2,REP,CTD2_REP,85,15,8,0.8276202746009279,0.7611461470905807,29.604974684405065,1.9736649789603375
CTD2,REP,CTD2_REP,85,15,9,0.8292446934363713,0.7611461470905807,30.205361905161006,2.0136907936774002
CTD2,REP,CTD2_REP,90,10,0,0.829748008517905,0.6820334428186211,30.50155482770386,3.050155482770386
CTD2,REP,CTD2_REP,90,10,1,0.8147903156619885,0.6820334428186211,25.631354539670838,2.563135453967084
CTD2,REP,CTD2_REP,90,10,2,0.8127647704447011,0.6820334428186211,25.004014474298152,2.500401447429815
CTD2,REP,CTD2_REP,90,10,3,0.8094328767521236,0.6820334428186211,23.972079768976858,2.3972079768976857
CTD2,REP,CTD2_REP,90,10,4,0.8206343534503471,0.6820334428186211,27.4413358804474,2.74413358804474
CTD2,REP,CTD2_REP,90,10,5,0.8193982805813145,0.6820334428186211,27.05850659189526,2.705850659189526
CTD2,REP,CTD2_REP,90,10,6,0.828878180875668,0.6820334428186211,29.99456608818769,2.999456608818769
CTD2,REP,CTD2_REP,90,10,7,0.8167688824150028,0.6820334428186211,26.244144708750603,2.6244144708750605
CTD2,REP,CTD2_REP,90,10,8,0.8167075171743409,0.6820334428186211,26.225139023881216,2.6225139023881217
CTD2,REP,CTD2_REP,90,10,9,0.824421208084642,0.6820334428186211,28.6141784383721,2.86141784383721
CTD2,REP,CTD2_REP,95,5,0,0.7913890084839734,0.47195968715114045,19.264153106747194,3.852830621349439
CTD2,REP,CTD2_REP,95,5,1,0.7794123311916031,0.47195968715114045,17.5754773885188,3.5150954777037597
CTD2,REP,CTD2_REP,95,5,2,0.7791476447968035,0.47195968715114045,17.53815739759542,3.507631479519084
CTD2,REP,CTD2_REP,95,5,3,0.7781990680215021,0.47195968715114045,17.40441090612508,3.4808821812250157
CTD2,REP,CTD2_REP,95,5,4,0.7824982414140562,0.47195968715114045,18.0105815108123,3.60211630216246
CTD2,REP,CTD2_REP,95,5,5,0.7679557192913626,0.47195968715114045,15.960129336899566,3.1920258673799133
CTD2,REP,CTD2_REP,95,5,6,0.7797404575793144,0.47195968715114045,17.62174222891748,3.524348445783496
CTD2,REP,CTD2_REP,95,5,7,0.7825991468396324,0.47195968715114045,18.024808874366343,3.6049617748732685
CTD2,REP,CTD2_REP,95,5,8,0.7694324723415678,0.47195968715114045,16.168347105219144,3.233669421043829
CTD2,REP,CTD2_REP,95,5,9,0.799857363356238,0.47195968715114045,21.006407539849008,4.201281507969801
CTD2,REP,CTD2_REP,30,70,0,0.8709350085747871,0.8636212388792994,82.93285792361938,1.1847551131945626
CTD2,REP,CTD2_REP,30,70,1,0.8770538892933885,0.8636212388792994,90.0,1.2857142857142858
CTD2,REP,CTD2_REP,30,70,2,0.8766821595992387,0.8636212388792994,90.0,1.2857142857142858
CTD2,REP,CTD2_REP,30,70,3,0.8726648413570844,0.8636212388792994,85.62092710151181,1.2231561014501686
CTD2,REP,CTD2_REP,30,70,4,0.8618640853398225,0.8636212388792994,66.15152731875808,0.9450218188394012
CTD2,REP,CTD2_REP,30,70,5,0.8799900391559666,0.8636212388792994,90.0,1.2857142857142858
CTD2,REP,CTD2_REP,30,70,6,0.8756896404185077,0.8636212388792994,90.0,1.2857142857142858
CTD2,REP,CTD2_REP,30,70,7,0.8664996318807567,0.8636212388792994,75.30441502193287,1.0757773574561837
CTD2,REP,CTD2_REP,30,70,8,0.8745273179596528,0.8636212388792994,88.51511780083527,1.2645016828690754
CTD2,REP,CTD2_REP,30,70,9,0.8767432665737384,0.8636212388792994,90.0,1.2857142857142858
CTD2,REP,CTD2_REP,50,50,0,0.8707627228577969,0.8534837798239018,82.66513497931402,1.6533026995862803
CTD2,REP,CTD2_REP,50,50,1,0.8644843216967671,0.8534837798239018,71.59052271869409,1.4318104543738819
CTD2,REP,CTD2_REP,50,50,2,0.8732884600501479,0.8534837798239018,86.58999775662753,1.7317999551325505
CTD2,REP,CTD2_REP,50,50,3,0.8651094590370998,0.8534837798239018,72.74255022055112,1.4548510044110226
CTD2,REP,CTD2_REP,50,50,4,0.8669598507246075,0.8534837798239018,76.1525242785432,1.523050485570864
CTD2,REP,CTD2_REP,50,50,5,0.8674809139439413,0.8534837798239018,77.11275992621603,1.5422551985243205
CTD2,REP,CTD2_REP,50,50,6,0.8660820696424034,0.8534837798239018,74.53491502363804,1.4906983004727608
CTD2,REP,CTD2_REP,50,50,7,0.8667751134714169,0.8534837798239018,75.81208325452788,1.5162416650905575
CTD2,REP,CTD2_REP,50,50,8,0.8679675593812506,0.8534837798239018,78.00956914118818,1.5601913828237637
CTD2,REP,CTD2_REP,50,50,9,0.8749228265330753,0.8534837798239018,89.12971732553461,1.7825943465106924
CTD2,REP,CTD2_REP,70,30,0,0.859858160724949,0.8288957258001677,61.75820259924076,2.0586067533080254
CTD2,REP,CTD2_REP,70,30,1,0.8512998088976547,0.8288957258001677,47.12455365953226,1.570818455317742
CTD2,REP,CTD2_REP,70,30,2,0.8522532486701848,0.8288957258001677,48.37986565651441,1.6126621885504804
CTD2,REP,CTD2_REP,70,30,3,0.8496839775607896,0.8288957258001677,44.99712776362728,1.4999042587875762
CTD2,REP,CTD2_REP,70,30,4,0.8492417652595057,0.8288957258001677,44.41490492899379,1.4804968309664597
CTD2,REP,CTD2_REP,70,30,5,0.8560779577400256,0.8288957258001677,54.65606298883504,1.8218687662945012
CTD2,REP,CTD2_REP,70,30,6,0.8490144522655688,0.8288957258001677,44.11562149591272,1.470520716530424
CTD2,REP,CTD2_REP,70,30,7,0.8535318618183718,0.8288957258001677,50.08629816539948,1.6695432721799826
CTD2,REP,CTD2_REP,70,30,8,0.8526091654149075,0.8288957258001677,48.848470567332825,1.6282823522444274
CTD2,REP,CTD2_REP,70,30,9,0.8571240575579916,0.8288957258001677,56.53361603359161,1.8844538677863871
CTD2,GDSC,CTD2_GDSC,20,80,0,0.8305337541970441,0.8133565718486666,90.0,1.125
CTD2,GDSC,CTD2_GDSC,20,80,1,0.8340354803021376,0.8133565718486666,90.0,1.125
CTD2,GDSC,CTD2_GDSC,20,80,2,0.8245302155012866,0.8133565718486666,89.29486432978672,1.116185804122334
CTD2,GDSC,CTD2_GDSC,20,80,3,0.8330377374917914,0.8133565718486666,90.0,1.125
CTD2,GDSC,CTD2_GDSC,20,80,4,0.8284583313360953,0.8133565718486666,90.0,1.125
CTD2,GDSC,CTD2_GDSC,20,80,5,0.8458913716990087,0.8133565718486666,90.0,1.125
CTD2,GDSC,CTD2_GDSC,20,80,6,0.8341809136937407,0.8133565718486666,90.0,1.125
CTD2,GDSC,CTD2_GDSC,20,80,7,0.8244358048534701,0.8133565718486666,89.21632825059687,1.1152041031324609
CTD2,GDSC,CTD2_GDSC,20,80,8,0.8350914593829643,0.8133565718486666,90.0,1.125
CTD2,GDSC,CTD2_GDSC,20,80,9,0.8309256326314342,0.8133565718486666,90.0,1.125
CTD2,GDSC,CTD2_GDSC,40,60,0,0.8069625342312454,0.7785321580262476,75.77820514683401,1.2629700857805668
CTD2,GDSC,CTD2_GDSC,40,60,1,0.8002278565778099,0.7785321580262476,71.33149570340832,1.188858261723472
CTD2,GDSC,CTD2_GDSC,40,60,2,0.7914825939471839,0.7785321580262476,66.58080449237613,1.1096800748729356
CTD2,GDSC,CTD2_GDSC,40,60,3,0.8049665428705056,0.7785321580262476,74.4603107962009,1.2410051799366817
CTD2,GDSC,CTD2_GDSC,40,60,4,0.8012218310927329,0.7785321580262476,71.98778782152891,1.1997964636921485
CTD2,GDSC,CTD2_GDSC,40,60,5,0.8022682133385332,0.7785321580262476,72.67868322191372,1.2113113870318952
CTD2,GDSC,CTD2_GDSC,40,60,6,0.7924824142940747,0.7785321580262476,67.08886632678522,1.118147772113087
CTD2,GDSC,CTD2_GDSC,40,60,7,0.8100011925774994,0.7785321580262476,77.78454182083043,1.2964090303471738
CTD2,GDSC,CTD2_GDSC,40,60,8,0.809564004572662,0.7785321580262476,77.49587944830081,1.2915979908050135
CTD2,GDSC,CTD2_GDSC,40,60,9,0.8048991213135834,0.7785321580262476,74.41579432647744,1.240263238774624
CTD2,GDSC,CTD2_GDSC,60,40,0,0.7782178337375192,0.7301407530705869,59.88066858885109,1.4970167147212772
CTD2,GDSC,CTD2_GDSC,60,40,1,0.7731806230904368,0.7301407530705869,57.96832049382383,1.4492080123455957
CTD2,GDSC,CTD2_GDSC,60,40,2,0.7496396797419157,0.7301407530705869,48.84266707065298,1.2210666767663245
CTD2,GDSC,CTD2_GDSC,60,40,3,0.7556667088815594,0.7301407530705869,51.31926354139784,1.282981588534946
CTD2,GDSC,CTD2_GDSC,60,40,4,0.7769247680704936,0.7301407530705869,59.38976363403968,1.4847440908509921
CTD2,GDSC,CTD2_GDSC,60,40,5,0.7555754864470398,0.7301407530705869,51.284631467994586,1.2821157866998647
CTD2,GDSC,CTD2_GDSC,60,40,6,0.7645367195069025,0.7301407530705869,54.6867121375909,1.3671678034397725
CTD2,GDSC,CTD2_GDSC,60,40,7,0.7499616854598922,0.7301407530705869,48.98869507552257,1.2247173768880644
CTD2,GDSC,CTD2_GDSC,60,40,8,0.7775062051685553,0.7301407530705869,59.61050288930598,1.4902625722326495
CTD2,GDSC,CTD2_GDSC,60,40,9,0.7534825241340277,0.7301407530705869,50.490050345092634,1.2622512586273158
CTD2,GDSC,CTD2_GDSC,80,20,0,0.7493431463564755,0.6163155535080359,48.70819064295109,2.4354095321475544
CTD2,GDSC,CTD2_GDSC,80,20,1,0.739986615874639,0.6163155535080359,44.46505021876803,2.2232525109384014
CTD2,GDSC,CTD2_GDSC,80,20,2,0.7333460465919871,0.6163155535080359,41.45358480244653,2.0726792401223264
CTD2,GDSC,CTD2_GDSC,80,20,3,0.7041663120927825,0.6163155535080359,32.99452163271487,1.6497260816357435
CTD2,GDSC,CTD2_GDSC,80,20,4,0.7390463351578836,0.6163155535080359,44.03863755147757,2.2019318775738785
CTD2,GDSC,CTD2_GDSC,80,20,5,0.7128785005806153,0.6163155535080359,35.34425643683932,1.7672128218419663
CTD2,GDSC,CTD2_GDSC,80,20,6,0.7261213078607405,0.6163155535080359,38.91592906695745,1.9457964533478727
CTD2,GDSC,CTD2_GDSC,80,20,7,0.7146690972101177,0.6163155535080359,35.82719217983499,1.7913596089917494
CTD2,GDSC,CTD2_GDSC,80,20,8,0.7259083700118344,0.6163155535080359,38.858498322043154,1.9429249161021578
CTD2,GDSC,CTD2_GDSC,80,20,9,0.7373320170495722,0.6163155535080359,43.261202744910506,2.1630601372455254
CTD2,GDSC,CTD2_GDSC,10,90,0,0.8287088171738383,0.8253778808814541,90.0,1.0
CTD2,GDSC,CTD2_GDSC,10,90,1,0.8314378716893026,0.8253778808814541,90.0,1.0
CTD2,GDSC,CTD2_GDSC,10,90,2,0.8141680510875325,0.8253778808814541,80.67503400557516,0.8963892667286129
CTD2,GDSC,CTD2_GDSC,10,90,3,0.8371281005222841,0.8253778808814541,90.0,1.0
CTD2,GDSC,CTD2_GDSC,10,90,4,0.8366033852991444,0.8253778808814541,90.0,1.0
CTD2,GDSC,CTD2_GDSC,10,90,5,0.8589157728388885,0.8253778808814541,90.0,1.0
CTD2,GDSC,CTD2_GDSC,10,90,6,0.8396053650211612,0.8253778808814541,90.0,1.0
CTD2,GDSC,CTD2_GDSC,10,90,7,0.8502333548797586,0.8253778808814541,90.0,1.0
CTD2,GDSC,CTD2_GDSC,10,90,8,0.8691043500569623,0.8253778808814541,90.0,1.0
CTD2,GDSC,CTD2_GDSC,10,90,9,0.8335339651185705,0.8253778808814541,90.0,1.0
CTD2,GDSC,CTD2_GDSC,85,15,0,0.7385359914082674,0.5498287297456129,43.80719917820133,2.920479945213422
CTD2,GDSC,CTD2_GDSC,85,15,1,0.7389171840985542,0.5498287297456129,43.980068183085024,2.9320045455390016
CTD2,GDSC,CTD2_GDSC,85,15,2,0.7279145783319443,0.5498287297456129,39.39958596272836,2.6266390641818904
CTD2,GDSC,CTD2_GDSC,85,15,3,0.7173804070924412,0.5498287297456129,36.55845037106437,2.4372300247376244
CTD2,GDSC,CTD2_GDSC,85,15,4,0.7284742146291,0.5498287297456129,39.55052357007175,2.636701571338117
CTD2,GDSC,CTD2_GDSC,85,15,5,0.6782535331837624,0.5498287297456129,28.070318736780443,1.8713545824520295
CTD2,GDSC,CTD2_GDSC,85,15,6,0.7203812678661474,0.5498287297456129,37.36780235101255,2.4911868234008367
CTD2,GDSC,CTD2_GDSC,85,15,7,0.717256432400683,0.5498287297456129,36.52501357748929,2.4350009051659525
CTD2,GDSC,CTD2_GDSC,85,15,8,0.7098714502778191,0.5498287297456129,34.53323509999599,2.302215673333066
CTD2,GDSC,CTD2_GDSC,85,15,9,0.7164582430453066,0.5498287297456129,36.309736634017625,2.420649108934508
CTD2,GDSC,CTD2_GDSC,90,10,0,0.7192508739484335,0.4558483499769651,37.06292764191592,3.706292764191592
CTD2,GDSC,CTD2_GDSC,90,10,1,0.703008567181217,0.4558483499769651,32.68227017984483,3.268227017984483
CTD2,GDSC,CTD2_GDSC,90,10,2,0.6875124659719344,0.4558483499769651,29.276727779409573,2.9276727779409573
CTD2,GDSC,CTD2_GDSC,90,10,3,0.682764889968878,0.4558483499769651,28.65813395745495,2.865813395745495
CTD2,GDSC,CTD2_GDSC,90,10,4,0.6929088310541296,0.4558483499769651,29.97985672325556,2.997985672325556
CTD2,GDSC,CTD2_GDSC,90,10,5,0.6893782558877173,0.4558483499769651,29.519834180281407,2.951983418028141
CTD2,GDSC,CTD2_GDSC,90,10,6,0.7116755126537803,0.4558483499769651,35.0198026437914,3.50198026437914
CTD2,GDSC,CTD2_GDSC,90,10,7,0.6827936672921189,0.4558483499769651,28.66188354974326,2.8661883549743257
CTD2,GDSC,CTD2_GDSC,90,10,8,0.6858698101815071,0.4558483499769651,29.062695034509403,2.9062695034509405
CTD2,GDSC,CTD2_GDSC,90,10,9,0.6760816684738356,0.4558483499769651,27.787331778632314,2.7787331778632316
CTD2,GDSC,CTD2_GDSC,95,5,0,0.6286917785361753,0.13749066796163192,21.612582154893044,4.322516430978609
CTD2,GDSC,CTD2_GDSC,95,5,1,0.6081913330590693,0.13749066796163192,19.38903530134054,3.8778070602681085
CTD2,GDSC,CTD2_GDSC,95,5,2,0.6581971280767367,0.13749066796163192,25.457033919046523,5.091406783809305
CTD2,GDSC,CTD2_GDSC,95,5,3,0.6346358841403134,0.13749066796163192,22.387079919941662,4.477415983988332
CTD2,GDSC,CTD2_GDSC,95,5,4,0.6268455269311152,0.13749066796163192,21.372021532813744,4.274404306562749
CTD2,GDSC,CTD2_GDSC,95,5,5,0.5562297444676014,0.13749066796163192,15.481374681460286,3.0962749362920574
CTD2,GDSC,CTD2_GDSC,95,5,6,0.6191634767039751,0.13749066796163192,20.371075195694623,4.074215039138925
CTD2,GDSC,CTD2_GDSC,95,5,7,0.6367144493362263,0.13749066796163192,22.65791025270388,4.531582050540775
CTD2,GDSC,CTD2_GDSC,95,5,8,0.6470114387717755,0.13749066796163192,23.999574724312552,4.79991494486251
CTD2,GDSC,CTD2_GDSC,95,5,9,0.6230774310957384,0.13749066796163192,20.881050813693843,4.176210162738768
CTD2,GDSC,CTD2_GDSC,30,70,0,0.819761986059733,0.7982112655516868,85.32838328471216,1.2189769040673166
CTD2,GDSC,CTD2_GDSC,30,70,1,0.8110054601720196,0.7982112655516868,78.44763015646909,1.1206804308067013
CTD2,GDSC,CTD2_GDSC,30,70,2,0.7988687572526801,0.7982112655516868,70.43412241925044,1.006201748846435
CTD2,GDSC,CTD2_GDSC,30,70,3,0.8143422661842041,0.7982112655516868,80.81995590733845,1.1545707986762637
CTD2,GDSC,CTD2_GDSC,30,70,4,0.8176280562899504,0.7982112655516868,83.55326065541907,1.1936180093631295
CTD2,GDSC,CTD2_GDSC,30,70,5,0.8265769093210368,0.7982112655516868,90.0,1.2857142857142858
CTD2,GDSC,CTD2_GDSC,30,70,6,0.8154614967713337,0.7982112655516868,81.75099476847824,1.1678713538354033
CTD2,GDSC,CTD2_GDSC,30,70,7,0.808435829914492,0.7982112655516868,76.75097892529527,1.0964425560756468
CTD2,GDSC,CTD2_GDSC,30,70,8,0.8326959123551355,0.7982112655516868,90.0,1.2857142857142858
CTD2,GDSC,CTD2_GDSC,30,70,9,0.8193824103457656,0.7982112655516868,85.01263088792065,1.2144661555417235
CTD2,GDSC,CTD2_GDSC,50,50,0,0.79257751211934,0.7521917095473288,67.13719058394086,1.3427438116788173
CTD2,GDSC,CTD2_GDSC,50,50,1,0.7897286447923206,0.7521917095473288,65.68952974701689,1.313790594940338
CTD2,GDSC,CTD2_GDSC,50,50,2,0.7662462343775598,0.7521917095473288,55.33571964102254,1.1067143928204508
CTD2,GDSC,CTD2_GDSC,50,50,3,0.7826706676028531,0.7521917095473288,62.10299657708339,1.2420599315416678
CTD2,GDSC,CTD2_GDSC,50,50,4,0.7798168753666188,0.7521917095473288,60.6528331321481,1.213056662642962
CTD2,GDSC,CTD2_GDSC,50,50,5,0.7894336988229357,0.7521917095473288,65.53965203076189,1.3107930406152377
CTD2,GDSC,CTD2_GDSC,50,50,6,0.7867009172984479,0.7521917095473288,64.15098055724354,1.2830196111448708
CTD2,GDSC,CTD2_GDSC,50,50,7,0.7522945074853035,0.7521917095473288,50.03902664681541,1.0007805329363082
CTD2,GDSC,CTD2_GDSC,50,50,8,0.8014800834149081,0.7521917095473288,72.15830422912816,1.4431660845825633
CTD2,GDSC,CTD2_GDSC,50,50,9,0.7873544043773218,0.7521917095473288,64.48305205897661,1.2896610411795322
CTD2,GDSC,CTD2_GDSC,70,30,0,0.7455398457289201,0.6930634264184878,46.983412567420935,1.5661137522473645
CTD2,GDSC,CTD2_GDSC,70,30,1,0.7490152545499222,0.6930634264184878,48.55949332594396,1.6186497775314654
CTD2,GDSC,CTD2_GDSC,70,30,2,0.7489269536606907,0.6930634264184878,48.519449308205026,1.6173149769401676
CTD2,GDSC,CTD2_GDSC,70,30,3,0.7497545694338047,0.6930634264184878,48.89476897925281,1.6298256326417604
CTD2,GDSC,CTD2_GDSC,70,30,4,0.7497559433440233,0.6930634264184878,48.895392040760385,1.6298464013586795
CTD2,GDSC,CTD2_GDSC,70,30,5,0.7424588021818957,0.6930634264184878,45.586174515514195,1.5195391505171398
CTD2,GDSC,CTD2_GDSC,70,30,6,0.734755422542708,0.6930634264184878,42.0927298446162,1.4030909948205401
CTD2,GDSC,CTD2_GDSC,70,30,7,0.7553377585789502,0.6930634264184878,51.19437944807178,1.706479314935726
CTD2,GDSC,CTD2_GDSC,70,30,8,0.7462677153572416,0.6930634264184878,47.31349785378446,1.5771165951261488
CTD2,GDSC,CTD2_GDSC,70,30,9,0.7552169692114415,0.6930634264184878,51.14852245835295,1.704950748611765
