Day,Drug,Other Info,Replicate Number,Sample,Tumor Volume mm3,source_file,excel_sheet
29.0,Irinotecan,,M1,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
31.0,Irinotecan,,M1,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
33.0,Irinotecan,,M1,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
1.0,Irinotecan,,M2,HCI-023,114.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
3.0,Irinotecan,,M2,HCI-023,117.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
5.0,Irinotecan,,M2,HCI-023,95.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
8.0,Irinotecan,,M2,HCI-023,117.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
10.0,Irinotecan,,M2,HCI-023,64.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
12.0,Irinotecan,,M2,HCI-023,74.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
15.0,Irinotecan,,M2,HCI-023,22.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
17.0,Irinotecan,,M2,HCI-023,28.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
19.0,Irinotecan,,M2,HCI-023,29.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
22.0,Irinotecan,,M2,HCI-023,33.212,43018_2022_337_MOESM9_ESM.xlsx,7e right
24.0,Irinotecan,,M2,HCI-023,28.88,43018_2022_337_MOESM9_ESM.xlsx,7e right
26.0,Irinotecan,,M2,HCI-023,21.4375,43018_2022_337_MOESM9_ESM.xlsx,7e right
29.0,Irinotecan,,M2,HCI-023,4.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
31.0,Irinotecan,,M2,HCI-023,6.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
33.0,Irinotecan,,M2,HCI-023,17.92,43018_2022_337_MOESM9_ESM.xlsx,7e right
1.0,Irinotecan,,M3,HCI-023,137.4995,43018_2022_337_MOESM9_ESM.xlsx,7e right
3.0,Irinotecan,,M3,HCI-023,98.696,43018_2022_337_MOESM9_ESM.xlsx,7e right
5.0,Irinotecan,,M3,HCI-023,82.8345,43018_2022_337_MOESM9_ESM.xlsx,7e right
8.0,Irinotecan,,M3,HCI-023,86.2125,43018_2022_337_MOESM9_ESM.xlsx,7e right
10.0,Irinotecan,,M3,HCI-023,34.983,43018_2022_337_MOESM9_ESM.xlsx,7e right
12.0,Irinotecan,,M3,HCI-023,58.725,43018_2022_337_MOESM9_ESM.xlsx,7e right
15.0,Irinotecan,,M3,HCI-023,14.4,43018_2022_337_MOESM9_ESM.xlsx,7e right
17.0,Irinotecan,,M3,HCI-023,13.5,43018_2022_337_MOESM9_ESM.xlsx,7e right
19.0,Irinotecan,,M3,HCI-023,13.5,43018_2022_337_MOESM9_ESM.xlsx,7e right
22.0,Irinotecan,,M3,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7e right
24.0,Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
26.0,Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
29.0,Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
31.0,Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
33.0,Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
1.0,Irinotecan,,M4,HCI-023,102.06,43018_2022_337_MOESM9_ESM.xlsx,7e right
3.0,Irinotecan,,M4,HCI-023,81.461,43018_2022_337_MOESM9_ESM.xlsx,7e right
5.0,Irinotecan,,M4,HCI-023,29.808,43018_2022_337_MOESM9_ESM.xlsx,7e right
8.0,Irinotecan,,M4,HCI-023,29.4,43018_2022_337_MOESM9_ESM.xlsx,7e right
10.0,Irinotecan,,M4,HCI-023,17.1,43018_2022_337_MOESM9_ESM.xlsx,7e right
12.0,Irinotecan,,M4,HCI-023,28.749,43018_2022_337_MOESM9_ESM.xlsx,7e right
15.0,Irinotecan,,M4,HCI-023,30.324,43018_2022_337_MOESM9_ESM.xlsx,7e right
17.0,Irinotecan,,M4,HCI-023,28.322,43018_2022_337_MOESM9_ESM.xlsx,7e right
19.0,Irinotecan,,M4,HCI-023,24.576,43018_2022_337_MOESM9_ESM.xlsx,7e right
22.0,Irinotecan,,M4,HCI-023,27.216,43018_2022_337_MOESM9_ESM.xlsx,7e right
24.0,Irinotecan,,M4,HCI-023,13.5,43018_2022_337_MOESM9_ESM.xlsx,7e right
26.0,Irinotecan,,M4,HCI-023,30.324,43018_2022_337_MOESM9_ESM.xlsx,7e right
29.0,Irinotecan,,M4,HCI-023,13.5,43018_2022_337_MOESM9_ESM.xlsx,7e right
31.0,Irinotecan,,M4,HCI-023,13.5,43018_2022_337_MOESM9_ESM.xlsx,7e right
33.0,Irinotecan,,M4,HCI-023,32.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
1.0,Birinapant + Irinotecan,,M0,HCI-023,144.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
3.0,Birinapant + Irinotecan,,M0,HCI-023,89.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
5.0,Birinapant + Irinotecan,,M0,HCI-023,43.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
8.0,Birinapant + Irinotecan,,M0,HCI-023,45.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
10.0,Birinapant + Irinotecan,,M0,HCI-023,33.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
12.0,Birinapant + Irinotecan,,M0,HCI-023,12.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
15.0,Birinapant + Irinotecan,,M0,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
17.0,Birinapant + Irinotecan,,M0,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
19.0,Birinapant + Irinotecan,,M0,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
22.0,Birinapant + Irinotecan,,M0,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
24.0,Birinapant + Irinotecan,,M0,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
26.0,Birinapant + Irinotecan,,M0,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
29.0,Birinapant + Irinotecan,,M0,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
31.0,Birinapant + Irinotecan,,M0,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
33.0,Birinapant + Irinotecan,,M0,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
1.0,Birinapant + Irinotecan,,M1,HCI-023,199.1195,43018_2022_337_MOESM9_ESM.xlsx,7e right
3.0,Birinapant + Irinotecan,,M1,HCI-023,66.25,43018_2022_337_MOESM9_ESM.xlsx,7e right
5.0,Birinapant + Irinotecan,,M1,HCI-023,40.572,43018_2022_337_MOESM9_ESM.xlsx,7e right
8.0,Birinapant + Irinotecan,,M1,HCI-023,22.05,43018_2022_337_MOESM9_ESM.xlsx,7e right
10.0,Birinapant + Irinotecan,,M1,HCI-023,13.5,43018_2022_337_MOESM9_ESM.xlsx,7e right
12.0,Birinapant + Irinotecan,,M1,HCI-023,4.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
15.0,Birinapant + Irinotecan,,M1,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7e right
17.0,Birinapant + Irinotecan,,M1,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7e right
19.0,Birinapant + Irinotecan,,M1,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
22.0,Birinapant + Irinotecan,,M1,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
24.0,Birinapant + Irinotecan,,M1,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
26.0,Birinapant + Irinotecan,,M1,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
29.0,Birinapant + Irinotecan,,M1,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
31.0,Birinapant + Irinotecan,,M1,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
33.0,Birinapant + Irinotecan,,M1,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
1.0,Birinapant + Irinotecan,,M2,HCI-023,112.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
3.0,Birinapant + Irinotecan,,M2,HCI-023,60.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
5.0,Birinapant + Irinotecan,,M2,HCI-023,38.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
8.0,Birinapant + Irinotecan,,M2,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7e right
10.0,Birinapant + Irinotecan,,M2,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7e right
12.0,Birinapant + Irinotecan,,M2,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
15.0,Birinapant + Irinotecan,,M2,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
17.0,Birinapant + Irinotecan,,M2,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
19.0,Birinapant + Irinotecan,,M2,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
22.0,Birinapant + Irinotecan,,M2,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
24.0,Birinapant + Irinotecan,,M2,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
26.0,Birinapant + Irinotecan,,M2,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
29.0,Birinapant + Irinotecan,,M2,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
31.0,Birinapant + Irinotecan,,M2,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
33.0,Birinapant + Irinotecan,,M2,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
1.0,Birinapant + Irinotecan,,M3,HCI-023,124.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
3.0,Birinapant + Irinotecan,,M3,HCI-023,133.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
5.0,Birinapant + Irinotecan,,M3,HCI-023,52.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
8.0,Birinapant + Irinotecan,,M3,HCI-023,0.5,43018_2022_337_MOESM9_ESM.xlsx,7e right
10.0,Birinapant + Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
12.0,Birinapant + Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
15.0,Birinapant + Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
17.0,Birinapant + Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
19.0,Birinapant + Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
22.0,Birinapant + Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
24.0,Birinapant + Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
26.0,Birinapant + Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
29.0,Birinapant + Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
31.0,Birinapant + Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
33.0,Birinapant + Irinotecan,,M3,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
1.0,Birinapant + Irinotecan,,M4,HCI-023,119.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
3.0,Birinapant + Irinotecan,,M4,HCI-023,89.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
5.0,Birinapant + Irinotecan,,M4,HCI-023,51.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
8.0,Birinapant + Irinotecan,,M4,HCI-023,50.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
10.0,Birinapant + Irinotecan,,M4,HCI-023,39.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
12.0,Birinapant + Irinotecan,,M4,HCI-023,19.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
15.0,Birinapant + Irinotecan,,M4,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
17.0,Birinapant + Irinotecan,,M4,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
19.0,Birinapant + Irinotecan,,M4,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
22.0,Birinapant + Irinotecan,,M4,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
24.0,Birinapant + Irinotecan,,M4,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
26.0,Birinapant + Irinotecan,,M4,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
29.0,Birinapant + Irinotecan,,M4,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
31.0,Birinapant + Irinotecan,,M4,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
33.0,Birinapant + Irinotecan,,M4,HCI-023,0.0,43018_2022_337_MOESM9_ESM.xlsx,7e right
1.0,Fulvestrant (40 mg/kg),,M0,HCI-003,74.06,43018_2022_337_MOESM5_ESM.xlsx,3f left
3.0,Fulvestrant (40 mg/kg),,M0,HCI-003,60.306,43018_2022_337_MOESM5_ESM.xlsx,3f left
5.0,Fulvestrant (40 mg/kg),,M0,HCI-003,64.715,43018_2022_337_MOESM5_ESM.xlsx,3f left
8.0,Fulvestrant (40 mg/kg),,M0,HCI-003,96.25,43018_2022_337_MOESM5_ESM.xlsx,3f left
10.0,Fulvestrant (40 mg/kg),,M0,HCI-003,154.8,43018_2022_337_MOESM5_ESM.xlsx,3f left
12.0,Fulvestrant (40 mg/kg),,M0,HCI-003,182.272,43018_2022_337_MOESM5_ESM.xlsx,3f left
15.0,Fulvestrant (40 mg/kg),,M0,HCI-003,221.3865,43018_2022_337_MOESM5_ESM.xlsx,3f left
17.0,Fulvestrant (40 mg/kg),,M0,HCI-003,212.704,43018_2022_337_MOESM5_ESM.xlsx,3f left
19.0,Fulvestrant (40 mg/kg),,M0,HCI-003,259.2,43018_2022_337_MOESM5_ESM.xlsx,3f left
22.0,Fulvestrant (40 mg/kg),,M0,HCI-003,274.4435,43018_2022_337_MOESM5_ESM.xlsx,3f left
24.0,Fulvestrant (40 mg/kg),,M0,HCI-003,272.16,43018_2022_337_MOESM5_ESM.xlsx,3f left
26.0,Fulvestrant (40 mg/kg),,M0,HCI-003,406.78,43018_2022_337_MOESM5_ESM.xlsx,3f left
1.0,Fulvestrant (40 mg/kg),,M1,HCI-003,64.827,43018_2022_337_MOESM5_ESM.xlsx,3f left
3.0,Fulvestrant (40 mg/kg),,M1,HCI-003,57.6,43018_2022_337_MOESM5_ESM.xlsx,3f left
5.0,Fulvestrant (40 mg/kg),,M1,HCI-003,62.5,43018_2022_337_MOESM5_ESM.xlsx,3f left
8.0,Fulvestrant (40 mg/kg),,M1,HCI-003,94.221,43018_2022_337_MOESM5_ESM.xlsx,3f left
10.0,Fulvestrant (40 mg/kg),,M1,HCI-003,86.022,43018_2022_337_MOESM5_ESM.xlsx,3f left
12.0,Fulvestrant (40 mg/kg),,M1,HCI-003,104.284,43018_2022_337_MOESM5_ESM.xlsx,3f left
15.0,Fulvestrant (40 mg/kg),,M1,HCI-003,145.926,43018_2022_337_MOESM5_ESM.xlsx,3f left
17.0,Fulvestrant (40 mg/kg),,M1,HCI-003,89.2375,43018_2022_337_MOESM5_ESM.xlsx,3f left
19.0,Fulvestrant (40 mg/kg),,M1,HCI-003,100.719,43018_2022_337_MOESM5_ESM.xlsx,3f left
22.0,Fulvestrant (40 mg/kg),,M1,HCI-003,123.008,43018_2022_337_MOESM5_ESM.xlsx,3f left
24.0,Fulvestrant (40 mg/kg),,M1,HCI-003,135.168,43018_2022_337_MOESM5_ESM.xlsx,3f left
26.0,Fulvestrant (40 mg/kg),,M1,HCI-003,108.8415,43018_2022_337_MOESM5_ESM.xlsx,3f left
1.0,Fulvestrant (40 mg/kg),,M2,HCI-003,67.626,43018_2022_337_MOESM5_ESM.xlsx,3f left
3.0,Fulvestrant (40 mg/kg),,M2,HCI-003,49.726,43018_2022_337_MOESM5_ESM.xlsx,3f left
5.0,Fulvestrant (40 mg/kg),,M2,HCI-003,37.926,43018_2022_337_MOESM5_ESM.xlsx,3f left
8.0,Fulvestrant (40 mg/kg),,M2,HCI-003,18.7,43018_2022_337_MOESM5_ESM.xlsx,3f left
10.0,Fulvestrant (40 mg/kg),,M2,HCI-003,33.6,43018_2022_337_MOESM5_ESM.xlsx,3f left
12.0,Fulvestrant (40 mg/kg),,M2,HCI-003,74.1285,43018_2022_337_MOESM5_ESM.xlsx,3f left
15.0,Fulvestrant (40 mg/kg),,M2,HCI-003,40.572,43018_2022_337_MOESM5_ESM.xlsx,3f left
17.0,Fulvestrant (40 mg/kg),,M2,HCI-003,44.528,43018_2022_337_MOESM5_ESM.xlsx,3f left
19.0,Fulvestrant (40 mg/kg),,M2,HCI-003,32.0,43018_2022_337_MOESM5_ESM.xlsx,3f left
1.0,Fulvestrant (200 mg/kg),,M0,HCI-003,94.221,43018_2022_337_MOESM5_ESM.xlsx,3f left
3.0,Fulvestrant (200 mg/kg),,M0,HCI-003,59.904,43018_2022_337_MOESM5_ESM.xlsx,3f left
5.0,Fulvestrant (200 mg/kg),,M0,HCI-003,45.864,43018_2022_337_MOESM5_ESM.xlsx,3f left
8.0,Fulvestrant (200 mg/kg),,M0,HCI-003,56.3295,43018_2022_337_MOESM5_ESM.xlsx,3f left
10.0,Fulvestrant (200 mg/kg),,M0,HCI-003,30.324,43018_2022_337_MOESM5_ESM.xlsx,3f left
12.0,Fulvestrant (200 mg/kg),,M0,HCI-003,29.602,43018_2022_337_MOESM5_ESM.xlsx,3f left
15.0,Fulvestrant (200 mg/kg),,M0,HCI-003,33.6,43018_2022_337_MOESM5_ESM.xlsx,3f left
17.0,Fulvestrant (200 mg/kg),,M0,HCI-003,41.6025,43018_2022_337_MOESM5_ESM.xlsx,3f left
19.0,Fulvestrant (200 mg/kg),,M0,HCI-003,37.926,43018_2022_337_MOESM5_ESM.xlsx,3f left
22.0,Fulvestrant (200 mg/kg),,M0,HCI-003,37.926,43018_2022_337_MOESM5_ESM.xlsx,3f left
24.0,Fulvestrant (200 mg/kg),,M0,HCI-003,44.528,43018_2022_337_MOESM5_ESM.xlsx,3f left
26.0,Fulvestrant (200 mg/kg),,M0,HCI-003,46.575,43018_2022_337_MOESM5_ESM.xlsx,3f left
1.0,Fulvestrant (200 mg/kg),,M1,HCI-003,105.966,43018_2022_337_MOESM5_ESM.xlsx,3f left
3.0,Fulvestrant (200 mg/kg),,M1,HCI-003,76.7295,43018_2022_337_MOESM5_ESM.xlsx,3f left
5.0,Fulvestrant (200 mg/kg),,M1,HCI-003,79.768,43018_2022_337_MOESM5_ESM.xlsx,3f left
8.0,Fulvestrant (200 mg/kg),,M1,HCI-003,95.8455,43018_2022_337_MOESM5_ESM.xlsx,3f left
10.0,Fulvestrant (200 mg/kg),,M1,HCI-003,77.064,43018_2022_337_MOESM5_ESM.xlsx,3f left
12.0,Fulvestrant (200 mg/kg),,M1,HCI-003,78.652,43018_2022_337_MOESM5_ESM.xlsx,3f left
1.0,Fulvestrant (200 mg/kg),,M2,HCI-003,62.426,43018_2022_337_MOESM5_ESM.xlsx,3f left
3.0,Fulvestrant (200 mg/kg),,M2,HCI-003,59.643,43018_2022_337_MOESM5_ESM.xlsx,3f left
5.0,Fulvestrant (200 mg/kg),,M2,HCI-003,52.65,43018_2022_337_MOESM5_ESM.xlsx,3f left
8.0,Fulvestrant (200 mg/kg),,M2,HCI-003,44.8,43018_2022_337_MOESM5_ESM.xlsx,3f left
10.0,Fulvestrant (200 mg/kg),,M2,HCI-003,53.958,43018_2022_337_MOESM5_ESM.xlsx,3f left
12.0,Fulvestrant (200 mg/kg),,M2,HCI-003,71.5275,43018_2022_337_MOESM5_ESM.xlsx,3f left
15.0,Fulvestrant (200 mg/kg),,M2,HCI-003,67.626,43018_2022_337_MOESM5_ESM.xlsx,3f left
17.0,Fulvestrant (200 mg/kg),,M2,HCI-003,36.0,43018_2022_337_MOESM5_ESM.xlsx,3f left
19.0,Fulvestrant (200 mg/kg),,M2,HCI-003,13.5,43018_2022_337_MOESM5_ESM.xlsx,3f left
1.0,Fulvestrant (200 mg/kg),,M3,HCI-003,70.0,43018_2022_337_MOESM5_ESM.xlsx,3f left
3.0,Fulvestrant (200 mg/kg),,M3,HCI-003,59.7375,43018_2022_337_MOESM5_ESM.xlsx,3f left
5.0,Fulvestrant (200 mg/kg),,M3,HCI-003,47.432,43018_2022_337_MOESM5_ESM.xlsx,3f left
8.0,Fulvestrant (200 mg/kg),,M3,HCI-003,40.572,43018_2022_337_MOESM5_ESM.xlsx,3f left
10.0,Fulvestrant (200 mg/kg),,M3,HCI-003,45.6,43018_2022_337_MOESM5_ESM.xlsx,3f left
12.0,Fulvestrant (200 mg/kg),,M3,HCI-003,55.225,43018_2022_337_MOESM5_ESM.xlsx,3f left
15.0,Fulvestrant (200 mg/kg),,M3,HCI-003,77.064,43018_2022_337_MOESM5_ESM.xlsx,3f left
17.0,Fulvestrant (200 mg/kg),,M3,HCI-003,111.6,43018_2022_337_MOESM5_ESM.xlsx,3f left
19.0,Fulvestrant (200 mg/kg),,M3,HCI-003,63.36,43018_2022_337_MOESM5_ESM.xlsx,3f left
1.0,Vehicle,,M0,HCI-003,85.176,43018_2022_337_MOESM5_ESM.xlsx,3f left
3.0,Vehicle,,M0,HCI-003,84.035,43018_2022_337_MOESM5_ESM.xlsx,3f left
5.0,Vehicle,,M0,HCI-003,103.933,43018_2022_337_MOESM5_ESM.xlsx,3f left
8.0,Vehicle,,M0,HCI-003,135.0,43018_2022_337_MOESM5_ESM.xlsx,3f left
10.0,Vehicle,,M0,HCI-003,165.528,43018_2022_337_MOESM5_ESM.xlsx,3f left
12.0,Vehicle,,M0,HCI-003,164.775,43018_2022_337_MOESM5_ESM.xlsx,3f left
15.0,Vehicle,,M0,HCI-003,172.032,43018_2022_337_MOESM5_ESM.xlsx,3f left
17.0,Vehicle,,M0,HCI-003,198.198,43018_2022_337_MOESM5_ESM.xlsx,3f left
19.0,Vehicle,,M0,HCI-003,224.3245,43018_2022_337_MOESM5_ESM.xlsx,3f left
22.0,Vehicle,,M0,HCI-003,200.9,43018_2022_337_MOESM5_ESM.xlsx,3f left
24.0,Vehicle,,M0,HCI-003,200.9,43018_2022_337_MOESM5_ESM.xlsx,3f left
26.0,Vehicle,,M0,HCI-003,225.504,43018_2022_337_MOESM5_ESM.xlsx,3f left
1.0,Vehicle,,M1,HCI-003,68.85,43018_2022_337_MOESM5_ESM.xlsx,3f left
3.0,Vehicle,,M1,HCI-003,75.504,43018_2022_337_MOESM5_ESM.xlsx,3f left
5.0,Vehicle,,M1,HCI-003,103.68,43018_2022_337_MOESM5_ESM.xlsx,3f left
8.0,Vehicle,,M1,HCI-003,210.944,43018_2022_337_MOESM5_ESM.xlsx,3f left
10.0,Vehicle,,M1,HCI-003,237.917,43018_2022_337_MOESM5_ESM.xlsx,3f left
12.0,Vehicle,,M1,HCI-003,235.6725,43018_2022_337_MOESM5_ESM.xlsx,3f left
15.0,Vehicle,,M1,HCI-003,254.32,43018_2022_337_MOESM5_ESM.xlsx,3f left
17.0,Vehicle,,M1,HCI-003,372.552,43018_2022_337_MOESM5_ESM.xlsx,3f left
19.0,Vehicle,,M1,HCI-003,410.67,43018_2022_337_MOESM5_ESM.xlsx,3f left
22.0,Vehicle,,M1,HCI-003,416.0,43018_2022_337_MOESM5_ESM.xlsx,3f left
24.0,Vehicle,,M1,HCI-003,462.4,43018_2022_337_MOESM5_ESM.xlsx,3f left
26.0,Vehicle,,M1,HCI-003,458.1185,43018_2022_337_MOESM5_ESM.xlsx,3f left
1.0,Vehicle,,M2,HCI-003,52.0,43018_2022_337_MOESM5_ESM.xlsx,3f left
3.0,Vehicle,,M2,HCI-003,85.833,43018_2022_337_MOESM5_ESM.xlsx,3f left
5.0,Vehicle,,M2,HCI-003,95.506,43018_2022_337_MOESM5_ESM.xlsx,3f left
8.0,Vehicle,,M2,HCI-003,119.422,43018_2022_337_MOESM5_ESM.xlsx,3f left
10.0,Vehicle,,M2,HCI-003,140.8995,43018_2022_337_MOESM5_ESM.xlsx,3f left
12.0,Vehicle,,M2,HCI-003,119.422,43018_2022_337_MOESM5_ESM.xlsx,3f left
15.0,Vehicle,,M2,HCI-003,112.896,43018_2022_337_MOESM5_ESM.xlsx,3f left
17.0,Vehicle,,M2,HCI-003,114.464,43018_2022_337_MOESM5_ESM.xlsx,3f left
19.0,Vehicle,,M2,HCI-003,172.8265,43018_2022_337_MOESM5_ESM.xlsx,3f left
1.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,106.624,43018_2022_337_MOESM5_ESM.xlsx,3f mid
3.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,87.725,43018_2022_337_MOESM5_ESM.xlsx,3f mid
5.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,83.824,43018_2022_337_MOESM5_ESM.xlsx,3f mid
8.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,102.85,43018_2022_337_MOESM5_ESM.xlsx,3f mid
10.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,118.5885,43018_2022_337_MOESM5_ESM.xlsx,3f mid
12.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,181.3,43018_2022_337_MOESM5_ESM.xlsx,3f mid
15.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,207.36,43018_2022_337_MOESM5_ESM.xlsx,3f mid
17.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,133.2,43018_2022_337_MOESM5_ESM.xlsx,3f mid
19.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,183.75,43018_2022_337_MOESM5_ESM.xlsx,3f mid
22.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,234.476,43018_2022_337_MOESM5_ESM.xlsx,3f mid
24.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,244.6875,43018_2022_337_MOESM5_ESM.xlsx,3f mid
26.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,249.018,43018_2022_337_MOESM5_ESM.xlsx,3f mid
29.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,335.16,43018_2022_337_MOESM5_ESM.xlsx,3f mid
31.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,386.5375,43018_2022_337_MOESM5_ESM.xlsx,3f mid
33.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,322.752,43018_2022_337_MOESM5_ESM.xlsx,3f mid
36.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,261.612,43018_2022_337_MOESM5_ESM.xlsx,3f mid
38.0,Fulvestrant (40 mg/kg),,Mouse0,HCI-011,279.7725,43018_2022_337_MOESM5_ESM.xlsx,3f mid
1.0,Fulvestrant (40 mg/kg),,Mouse1,HCI-011,138.6,43018_2022_337_MOESM5_ESM.xlsx,3f mid
